buffer,window,rmse,mape,directional_accuracy_thr,directional_accuracy_quantile
360,2,7.0003431398297264,0.06509217562393747,1.0,0.4424778761061947
340,2,7.006272535218567,0.06599441026382098,1.0,0.48672566371681414
430,2,7.010126743970305,0.06566937667359063,1.0,0.4424778761061947
370,2,7.011784881603893,0.06543311064707777,1.0,0.4690265486725664
460,2,7.020258352533342,0.06557240547591069,1.0,0.45132743362831856
270,2,7.029106666829132,0.06630389595997074,1.0,0.4336283185840708
470,2,7.032901291986499,0.06579990838146085,1.0,0.36283185840707965
160,1,7.032975382678106,0.06707329166257818,1.0,0.4473684210526316
330,2,7.033434469611421,0.06626586375952212,1.0,0.49557522123893805
200,1,7.03611825705708,0.06733386174462752,1.0,0.4473684210526316
250,2,7.041511863273254,0.06648150241621878,1.0,0.5486725663716814
490,3,7.0431796506597095,0.06569885848738603,1.0,0.40707964601769914
190,1,7.051848748435174,0.0672295003660205,1.0,0.4298245614035088
220,2,7.053354520402511,0.06612522552149055,1.0,0.5132743362831859
490,4,7.056057757027683,0.06583526516229427,1.0,0.38392857142857145
440,2,7.058001836841034,0.06625208863858448,1.0,0.37168141592920356
480,3,7.060752576309836,0.06592257686802466,1.0,0.3893805309734513
410,2,7.066705668939565,0.06608820431349369,1.0,0.3805309734513274
310,3,7.068468493730218,0.06617056781897283,1.0,0.4690265486725664
240,2,7.069583454620592,0.06621556249075596,1.0,0.5132743362831859
480,4,7.069955645701007,0.06593739244449108,1.0,0.39285714285714285
290,2,7.070640777148364,0.06689462286748847,1.0,0.40707964601769914
490,5,7.085118367769769,0.06607407874022564,1.0,0.375
480,5,7.088762895323766,0.0662762261574198,1.0,0.38392857142857145
380,2,7.089201622760533,0.0662690785591785,1.0,0.3805309734513274
450,3,7.091564621101916,0.06603563834482724,1.0,0.39823008849557523
400,3,7.0949953539227995,0.0660348216170296,1.0,0.46017699115044247
340,3,7.097180943315003,0.06697035352263403,1.0,0.46017699115044247
460,3,7.1014143914949095,0.06643461584687252,1.0,0.4247787610619469
150,1,7.103020724896445,0.0685837807404195,1.0,0.4824561403508772
450,4,7.103166322384031,0.06607483704083354,1.0,0.4107142857142857
300,3,7.103748055892775,0.06652440503473525,1.0,0.46017699115044247
280,3,7.105143930432938,0.06729249229403649,1.0,0.49557522123893805
390,3,7.105565534170095,0.06582419353007746,1.0,0.45132743362831856
430,3,7.106311604258887,0.0667271844582027,1.0,0.4247787610619469
350,2,7.107987119494552,0.06725157325807406,1.0,0.415929203539823
370,3,7.110891959195439,0.0664486830441169,1.0,0.4690265486725664
210,2,7.112366700035422,0.0672464020559676,1.0,0.5132743362831859
420,3,7.114331197334199,0.06664348384684023,1.0,0.3805309734513274
320,2,7.1153595619590515,0.06733578816747825,1.0,0.415929203539823
400,4,7.119163667354472,0.0662919816706384,1.0,0.44642857142857145
450,5,7.121743665545213,0.06631392182401993,1.0,0.375
430,4,7.121929994732769,0.06682737648385699,1.0,0.4107142857142857
460,4,7.122798137752263,0.06666731738127901,1.0,0.42857142857142855
160,2,7.124039396435024,0.0682360948665357,1.0,0.48672566371681414
310,4,7.12593409804942,0.06696756551190187,1.0,0.44642857142857145
420,4,7.132389331450256,0.06677191465317739,1.0,0.39285714285714285
480,7,7.133603201286123,0.06716129909306227,1.0,0.4090909090909091
260,2,7.139745679774382,0.06768321277641859,1.0,0.4424778761061947
360,3,7.141538585893308,0.06644917353077898,1.0,0.45132743362831856
390,4,7.141838660331725,0.06613890439916431,1.0,0.45535714285714285
370,4,7.144543921245703,0.06684250533959493,1.0,0.45535714285714285
340,4,7.145519012928349,0.06755140508212341,1.0,0.42857142857142855
460,5,7.153681806288233,0.06689482319791656,1.0,0.4017857142857143
480,8,7.154678518607433,0.06737748170437634,1.0,0.44545454545454544
190,2,7.15608036190785,0.06859966972092935,1.0,0.48672566371681414
470,3,7.159305564555115,0.0677435148548907,1.0,0.415929203539823
480,6,7.159707421443925,0.0671597555068652,1.0,0.36036036036036034
430,5,7.161965722766081,0.06713393733076704,1.0,0.42857142857142855
230,2,7.16267143358787,0.0673433037677344,1.0,0.48672566371681414
400,5,7.163232225533293,0.06656905836828798,1.0,0.44642857142857145
300,4,7.16401361103603,0.06733458118527363,1.0,0.4375
420,5,7.165307773136528,0.06721300625171817,1.0,0.38392857142857145
390,5,7.166493706530614,0.06631484332934731,1.0,0.4375
220,3,7.168118734898237,0.06705292202409331,1.0,0.5221238938053098
180,1,7.168788243254957,0.06967853132916395,1.0,0.5263157894736842
330,3,7.172072682886407,0.06754806322013536,1.0,0.46017699115044247
280,4,7.174296966856885,0.06839469347744798,1.0,0.45535714285714285
450,7,7.177055954485853,0.06737507368848479,1.0,0.43636363636363634
270,3,7.179194370113186,0.06775766223323136,1.0,0.4424778761061947
490,6,7.181452343432518,0.06707764300223752,1.0,0.3783783783783784
360,4,7.186534642927623,0.06696160019453751,1.0,0.4642857142857143
470,4,7.18716421681504,0.06796699605113966,1.0,0.42857142857142855
440,3,7.192423423662085,0.0681044690461224,1.0,0.39823008849557523
470,5,7.1938618206726455,0.06827005580331132,1.0,0.39285714285714285
370,5,7.194455691929436,0.06707615361154656,1.0,0.4642857142857143
490,8,7.1965847893210855,0.06759706200414078,1.0,0.41818181818181815
310,5,7.198823788611708,0.06756752182379788,1.0,0.48214285714285715
250,3,7.200110779396886,0.06786104854738988,1.0,0.5398230088495575
340,5,7.202479503838572,0.06790105296317796,1.0,0.44642857142857145
150,2,7.204937194040332,0.06950550633558097,1.0,0.46017699115044247
360,5,7.211312292037365,0.0670721836568703,1.0,0.42857142857142855
300,5,7.211544040189848,0.06774479870568126,1.0,0.41964285714285715
450,8,7.214527681299655,0.06780577559446273,1.0,0.44545454545454544
450,6,7.215375221977226,0.06740555059767556,1.0,0.4144144144144144
440,4,7.217134640296344,0.06828699674451316,1.0,0.4375
440,5,7.224538878647085,0.06851471847116562,1.0,0.39285714285714285
490,7,7.225075492018189,0.06768875377537467,1.0,0.38181818181818183
200,2,7.225150597262904,0.06876362211022408,1.0,0.4424778761061947
290,3,7.228008827565074,0.06858428553800212,1.0,0.4690265486725664
380,3,7.230639261317225,0.06779741125034833,1.0,0.4247787610619469
330,4,7.230883638209134,0.0681884557369802,1.0,0.4642857142857143
410,3,7.233076498561575,0.06813668783683506,1.0,0.4336283185840708
320,3,7.234823415519612,0.06877782756021668,1.0,0.4247787610619469
470,7,7.241003551564836,0.06931284664620473,1.0,0.41818181818181815
220,4,7.248281393567943,0.06833082848430796,1.0,0.5446428571428571
240,3,7.2493571829337595,0.06771526730622499,1.0,0.504424778761062
160,3,7.249934753321269,0.06970087791129968,1.0,0.4690265486725664
420,7,7.254773201783326,0.06870956486385447,1.0,0.42727272727272725
280,5,7.257614468543861,0.06919083786363507,1.0,0.42857142857142855
350,3,7.260209489248846,0.0691190416236267,1.0,0.4336283185840708
270,4,7.26351625919238,0.06891762967008734,1.0,0.41964285714285715
460,6,7.2636237825662935,0.06804207257270035,1.0,0.3963963963963964
250,4,7.264456582986251,0.06879692767173469,1.0,0.4732142857142857
330,5,7.267254572580198,0.06844314735375913,1.0,0.49107142857142855
480,9,7.26780950656761,0.06795943294601219,1.0,0.42201834862385323
410,4,7.272726491786093,0.0686885053176641,1.0,0.4107142857142857
410,5,7.281407842112157,0.06887945476128361,1.0,0.4107142857142857
460,8,7.286942809759969,0.06848018109791593,1.0,0.43636363636363634
170,1,7.287558244872616,0.07179910144731229,1.0,0.4649122807017544
470,6,7.287908847068543,0.06948133624109973,1.0,0.38738738738738737
140,1,7.294737653674283,0.0721043606298311,1.0,0.47368421052631576
420,6,7.295567237497478,0.0687408536998766,1.0,0.3783783783783784
430,6,7.297838679241141,0.06847452974003718,1.0,0.42342342342342343
180,2,7.297986735090756,0.07102812250522533,1.0,0.49557522123893805
420,8,7.298252568155892,0.06911283696991853,1.0,0.42727272727272725
380,5,7.304475123314614,0.06864707111871292,1.0,0.4107142857142857
380,4,7.305666611283885,0.06875413109457984,1.0,0.4107142857142857
460,7,7.307530285676839,0.06853697890741892,1.0,0.38181818181818183
390,7,7.310817613301219,0.0685105949577227,1.0,0.4
210,3,7.310893894861974,0.06888447439366108,1.0,0.5221238938053098
440,7,7.311224809486585,0.0700334499618014,1.0,0.41818181818181815
220,5,7.311512105009693,0.0688324205314718,1.0,0.5357142857142857
490,9,7.313060506143741,0.06820804929910511,1.0,0.41284403669724773
300,7,7.315479064395321,0.06918464354682881,1.0,0.4636363636363636
470,8,7.315897066862441,0.07009796602274766,1.0,0.38181818181818183
290,4,7.318527162583512,0.07005534469295147,1.0,0.4107142857142857
320,4,7.31940255241301,0.07004412017074343,1.0,0.45535714285714285
160,4,7.320129245090329,0.07121642837362706,1.0,0.4732142857142857
190,3,7.320579646906338,0.07022253792404265,1.0,0.48672566371681414
260,3,7.325016089841659,0.06959810341987938,1.0,0.4424778761061947
240,4,7.32609307211273,0.06884797418735349,1.0,0.48214285714285715
390,6,7.3292172696637605,0.06822937132237837,1.0,0.46846846846846846
430,8,7.332484357973842,0.06893055149651506,1.0,0.45454545454545453
250,5,7.334354492343349,0.06945259896040562,1.0,0.48214285714285715
320,5,7.340518107152513,0.07020516998028886,1.0,0.48214285714285715
270,5,7.340954388415437,0.07000538441913902,1.0,0.41964285714285715
360,7,7.3416129371091,0.06891419222908354,1.0,0.43636363636363634
310,6,7.343816222020187,0.06914884348063245,1.0,0.4594594594594595
300,6,7.344272857326125,0.06928647346927087,1.0,0.46846846846846846
450,9,7.34966891766056,0.0686048516693276,1.0,0.42201834862385323
470,9,7.350680952312266,0.07040893693728986,1.0,0.4036697247706422
150,3,7.351473841135774,0.07071430321438209,1.0,0.4690265486725664
300,8,7.353533212144511,0.0690895385010069,1.0,0.4909090909090909
290,5,7.357734639017164,0.070561448209474,1.0,0.45535714285714285
440,6,7.359103703639763,0.07010723893502238,1.0,0.42342342342342343
430,7,7.3608331529811135,0.06914688717767464,1.0,0.4636363636363636
360,6,7.366590416792873,0.06884263057881375,1.0,0.45045045045045046
350,4,7.370313698720877,0.07063345737851086,1.0,0.4107142857142857
400,6,7.371569235202149,0.06874236648146421,1.0,0.42342342342342343
130,1,7.375171167836548,0.07373437781556294,1.0,0.42105263157894735
230,3,7.375414859413144,0.06923808662049512,1.0,0.4424778761061947
390,8,7.3774875512123534,0.06920737779503974,1.0,0.4
240,5,7.378703021477412,0.06960472088064552,1.0,0.44642857142857145
210,4,7.38049316080631,0.07008518454410523,1.0,0.48214285714285715
350,5,7.3809062944840935,0.07069326624482564,1.0,0.4107142857142857
310,8,7.395051328987224,0.06920916179087293,1.0,0.5272727272727272
160,5,7.3951543696814745,0.07212172039845581,1.0,0.4642857142857143
360,8,7.396007719275688,0.06920074884124212,1.0,0.45454545454545453
460,9,7.398395321950592,0.06904723275731584,1.0,0.41284403669724773
370,6,7.398940034310937,0.06933627979206408,1.0,0.44144144144144143
340,6,7.4001876585170425,0.07012863451539883,1.0,0.43243243243243246
410,7,7.401077358799471,0.07071570669074627,1.0,0.4090909090909091
440,8,7.407117555177839,0.07107388590677215,1.0,0.4
260,4,7.407347728555123,0.07095698143092355,1.0,0.44642857142857145
330,7,7.4096914382831045,0.07025093185139739,1.0,0.4727272727272727
280,6,7.410361380895459,0.07088052787588188,1.0,0.4144144144144144
190,4,7.422325534362792,0.07155978776864574,1.0,0.4642857142857143
310,7,7.425250009689684,0.06965222447583275,1.0,0.4818181818181818
260,5,7.42650311677805,0.07119093464004271,1.0,0.44642857142857145
150,4,7.428473238948472,0.0725726222038669,1.0,0.45535714285714285
210,5,7.428608125546023,0.07074783979266766,1.0,0.4642857142857143
170,2,7.429985588558943,0.07302372007490697,1.0,0.4690265486725664
140,2,7.431429162114017,0.07283674014204129,1.0,0.45132743362831856
330,6,7.437336333193697,0.07044927166380281,1.0,0.4774774774774775
270,7,7.437438271423685,0.07150022476533006,1.0,0.44545454545454544
380,7,7.440682281603718,0.07052733843484513,1.0,0.4
400,8,7.444835197462648,0.06959330988023095,1.0,0.45454545454545453
280,8,7.447031645745082,0.07087873114496848,1.0,0.5272727272727272
330,8,7.447036056309378,0.07001271582467575,1.0,0.4636363636363636
370,8,7.451579035412108,0.06957124641204139,1.0,0.4727272727272727
410,6,7.453158348476687,0.07107160191577705,1.0,0.40540540540540543
150,5,7.455222701841148,0.07295006427846765,1.0,0.45535714285714285
400,7,7.455648880897214,0.06969297516921986,1.0,0.43636363636363634
320,7,7.455745592513906,0.07191828938116998,1.0,0.45454545454545453
180,3,7.471287860397572,0.0725685325698705,1.0,0.4690265486725664
190,5,7.473827968366797,0.07202292616329643,1.0,0.45535714285714285
440,9,7.473991152972233,0.07181826999932533,1.0,0.41284403669724773
380,6,7.4770660593201566,0.07076904066772119,1.0,0.43243243243243246
420,9,7.477595840281913,0.07015832486476355,1.0,0.42201834862385323
270,6,7.478762420601609,0.07180492108738984,1.0,0.43243243243243246
370,7,7.478775997152974,0.0700313975561344,1.0,0.4636363636363636
340,7,7.479501768767709,0.07071394672251953,1.0,0.45454545454545453
280,7,7.480424061540003,0.07134636130518027,1.0,0.44545454545454544
340,8,7.481099572731559,0.0706115692399831,1.0,0.509090909090909
130,2,7.482552727266878,0.07515468073110321,1.0,0.4247787610619469
290,7,7.4836857437851885,0.07224720008660994,1.0,0.43636363636363634
270,8,7.484865252134844,0.07117440746214845,1.0,0.4727272727272727
430,9,7.499736751482915,0.07000286915058078,1.0,0.44954128440366975
230,4,7.502298636143721,0.0711237468551523,1.0,0.4107142857142857
320,6,7.5078775669054645,0.07231823119907568,1.0,0.4774774774774775
200,3,7.508483220813259,0.0716188904033647,1.0,0.4690265486725664
240,7,7.514307151164282,0.07079762538317513,1.0,0.5
230,5,7.519103737711463,0.07140844463881575,1.0,0.4017857142857143
410,8,7.521255077593758,0.07192687770209331,1.0,0.38181818181818183
120,1,7.530488949484276,0.07664703262245086,1.0,0.43859649122807015
180,4,7.532431880198962,0.07347285847688173,1.0,0.41964285714285715
350,7,7.534193177612602,0.07275297998088293,1.0,0.44545454545454544
250,6,7.542537524397881,0.07145661922448276,1.0,0.46846846846846846
380,8,7.543088998156456,0.0713133619242902,1.0,0.4090909090909091
290,6,7.543584931776333,0.07263000973499112,1.0,0.45045045045045046
210,7,7.543950338802183,0.07167929666534376,1.0,0.5181818181818182
220,6,7.548805451491841,0.07111895153143206,1.0,0.5315315315315315
350,6,7.5524743228205935,0.07276098668775191,1.0,0.43243243243243246
210,6,7.555046821370364,0.07226100403703105,1.0,0.4954954954954955
260,7,7.556130262666296,0.07268378441846277,1.0,0.43636363636363634
240,6,7.556510729110917,0.0716051847874182,1.0,0.4774774774774775
320,8,7.567346154709855,0.07250086896245886,1.0,0.45454545454545453
160,6,7.567660084652061,0.07372015105196114,1.0,0.4864864864864865
180,5,7.578782943953369,0.0740267312861413,1.0,0.42857142857142855
390,9,7.57880402389719,0.0704355169741887,1.0,0.3669724770642202
150,6,7.595327132013659,0.07355268408275713,1.0,0.4954954954954955
290,8,7.604745489832112,0.07312398788031356,1.0,0.4090909090909091
240,8,7.614115487173061,0.07090989767734475,1.0,0.45454545454545453
410,9,7.614127632037318,0.07277736696460517,1.0,0.3944954128440367
300,9,7.615819673132046,0.07058139883172547,1.0,0.42201834862385323
250,8,7.61982155236366,0.07113255650765266,1.0,0.509090909090909
400,9,7.635496761765768,0.07081726557120216,1.0,0.3853211009174312
260,6,7.640754647185684,0.07356950994177727,1.0,0.42342342342342343
220,8,7.643950582149623,0.07114129747373718,1.0,0.5272727272727272
360,9,7.6468150675963145,0.07095417463468104,1.0,0.42201834862385323
200,4,7.651891701969167,0.07396336419422742,1.0,0.4375
130,3,7.653602788578196,0.07690525079380585,1.0,0.4424778761061947
380,9,7.654805963690258,0.0723045021938329,1.0,0.3944954128440367
190,6,7.658308501425779,0.07401703417108073,1.0,0.4774774774774775
220,7,7.66208770344941,0.07145524156536166,1.0,0.5363636363636364
350,8,7.662721935903009,0.07373870732341403,1.0,0.44545454545454544
250,7,7.66406303099488,0.07204954162382633,1.0,0.4727272727272727
370,9,7.665966768005299,0.07093715481689312,1.0,0.41284403669724773
120,2,7.669854591917159,0.07821519352354318,1.0,0.4336283185840708
310,9,7.670106284830144,0.07092293537673114,1.0,0.44954128440366975
200,5,7.673016992177339,0.07430524695678699,1.0,0.4375
210,8,7.68117715701969,0.07224407169350108,1.0,0.4727272727272727
330,9,7.690535018017289,0.07141723673251145,1.0,0.43119266055045874
230,7,7.707219259322961,0.07331974701690047,1.0,0.4727272727272727
260,8,7.711611169385778,0.07368239282566307,1.0,0.42727272727272725
170,3,7.717018543049385,0.07586631667306909,1.0,0.4424778761061947
280,9,7.718014875626581,0.07248243825007188,1.0,0.48623853211009177
340,9,7.719459065802166,0.0721798609438113,1.0,0.4954128440366973
130,4,7.719896402029692,0.07884276193298916,1.0,0.4732142857142857
140,3,7.7283728205365705,0.07601716745988535,1.0,0.45132743362831856
150,7,7.732548256298514,0.07479271512968325,1.0,0.5181818181818182
100,1,7.751187553386311,0.07892251077468952,1.0,0.39473684210526316
160,7,7.759476008433603,0.07480137177863348,1.0,0.509090909090909
180,6,7.760285085685595,0.07592077294012396,1.0,0.46846846846846846
320,9,7.761269591510291,0.07406619588567119,1.0,0.44036697247706424
270,9,7.761566976606693,0.07278469031637533,1.0,0.42201834862385323
230,6,7.771833939529576,0.07419839414657728,1.0,0.44144144144144143
290,9,7.77983318547722,0.0744787022097601,1.0,0.4036697247706422
180,7,7.792328179948282,0.0755458010521218,1.0,0.4909090909090909
190,7,7.801896321565363,0.07448864802248627,1.0,0.4818181818181818
160,8,7.818805933768643,0.07550612331084748,1.0,0.5
120,3,7.827782067566705,0.07944323246088501,1.0,0.46017699115044247
190,8,7.841481736717334,0.07468850703321325,1.0,0.509090909090909
200,6,7.846375955883787,0.07602830810377273,1.0,0.4864864864864865
200,7,7.853414596215806,0.0756262555283415,1.0,0.4818181818181818
350,9,7.854138180488301,0.07546803125709006,1.0,0.44036697247706424
170,4,7.85737817081683,0.07847862960667075,1.0,0.44642857142857145
170,5,7.86092363498381,0.07851288365241287,1.0,0.45535714285714285
130,5,7.864781650401442,0.08082148140004614,1.0,0.4642857142857143
260,9,7.901771558196775,0.0750968332787798,1.0,0.43119266055045874
100,2,7.9134425251258795,0.08087891362756644,1.0,0.36283185840707965
140,4,7.914316785921576,0.07963299432994592,1.0,0.45535714285714285
130,6,7.9175424344074194,0.08012585420346173,1.0,0.4594594594594595
150,8,7.930118064527036,0.07659237065578062,1.0,0.5272727272727272
120,4,7.932571461054294,0.0818267244012837,1.0,0.4642857142857143
180,8,7.934256297744938,0.0763867023912122,1.0,0.4727272727272727
140,5,7.952018189649031,0.08058140343478186,1.0,0.4375
230,8,7.9553729402780196,0.07485069044124444,1.0,0.4636363636363636
120,5,7.97325079786154,0.08260548445939801,1.0,0.4732142857142857
120,6,8.016675411105037,0.0814491717419563,1.0,0.45045045045045046
130,7,8.027315826453277,0.08009767310090253,1.0,0.4818181818181818
170,7,8.043413494928627,0.07860369265624073,1.0,0.4818181818181818
140,6,8.056658042584466,0.0802898284947989,1.0,0.46846846846846846
240,9,8.081314144018599,0.07371694844282475,1.0,0.43119266055045874
170,6,8.081788730287812,0.08002915503276326,1.0,0.5135135135135135
120,7,8.111125931779819,0.08249946568084898,1.0,0.45454545454545453
100,3,8.113040479030122,0.08244027463208368,1.0,0.3805309734513274
250,9,8.150799461882864,0.07475859538715394,1.0,0.44954128440366975
100,4,8.156036599304546,0.08441576563028724,1.0,0.41964285714285715
200,8,8.159687294977248,0.0779107427601531,1.0,0.45454545454545453
220,9,8.163923603047403,0.07495838368784155,1.0,0.4954128440366973
210,9,8.177829647821355,0.07525162136909477,1.0,0.42201834862385323
140,7,8.201331915558454,0.08230681455844101,1.0,0.4636363636363636
130,8,8.254343306212945,0.0841370916792969,1.0,0.509090909090909
230,9,8.288020589067791,0.0772073301905869,1.0,0.42201834862385323
100,5,8.28832577534137,0.08639890483097955,1.0,0.4375
120,8,8.294900613275571,0.08435006421473565,1.0,0.43636363636363634
160,9,8.306249415581613,0.07890068378680992,1.0,0.45871559633027525
100,6,8.342005473518489,0.08563005844210558,1.0,0.38738738738738737
170,8,8.360698809375293,0.08087138546390431,1.0,0.4727272727272727
190,9,8.404325387509937,0.07867017147347027,1.0,0.45871559633027525
110,1,8.427844679141343,0.08863210680325531,1.0,0.4473684210526316
110,2,8.467408446569122,0.08877360190964917,1.0,0.4247787610619469
180,9,8.479138086492533,0.07978976949879979,1.0,0.43119266055045874
150,9,8.52077759961883,0.08117838005531856,1.0,0.45871559633027525
100,7,8.5764263549745,0.08723826961044995,1.0,0.38181818181818183
200,9,8.57935441212722,0.08105586323874941,1.0,0.44036697247706424
140,8,8.618085050523703,0.08610616182237876,1.0,0.4727272727272727
170,9,8.65625213114741,0.0828074811025254,1.0,0.47706422018348627
110,3,8.745162799120612,0.09202026201023189,1.0,0.3893805309734513
130,9,8.752138406003976,0.0877674823859626,1.0,0.45871559633027525
100,8,8.794207024763056,0.09083899077576531,1.0,0.43636363636363634
140,9,8.842274970751276,0.08714714698490271,1.0,0.47706422018348627
120,9,8.917961489389365,0.08962387442525199,1.0,0.46788990825688076
110,4,9.11090168468874,0.09788128861834146,1.0,0.44642857142857145
110,5,9.17150094940166,0.09891759735048836,1.0,0.4375
110,6,9.179217359021058,0.09754533632376093,1.0,0.42342342342342343
110,7,9.320067085896365,0.09952557994577933,1.0,0.44545454545454544
110,8,9.643242144293158,0.10189153052478592,1.0,0.45454545454545453
100,9,9.724863676606406,0.09808929260190559,1.0,0.45871559633027525
110,9,9.972419748803249,0.10442417844519704,1.0,0.45871559633027525
