long,short,signal,profit,numero_operaciones,return_factor,ganancia_total
23,15,12,1.9149428768395813,21,1.0013046837035273,2.739835777407465
18,12,23,1.9148810974542783,21,1.001267745691869,2.6622659529245998
23,12,18,1.9148810974542783,21,1.001267745691869,2.6622659529245998
23,18,12,1.9148810974542783,21,1.001267745691869,2.6622659529245998
28,5,21,1.914876602007481,23,1.001216167473179,2.797185188311867
26,23,5,1.914876602007481,23,1.001216167473179,2.797185188311867
26,5,23,1.914876602007481,23,1.001216167473179,2.797185188311867
28,21,5,1.914876602007481,23,1.001216167473179,2.797185188311867
27,5,22,1.914876602007481,23,1.001216167473179,2.797185188311867
27,22,5,1.914876602007481,23,1.001216167473179,2.797185188311867
30,20,5,1.914876602007481,23,1.001216167473179,2.797185188311867
30,5,20,1.914876602007481,23,1.001216167473179,2.797185188311867
24,5,5,1.914635960826482,41,1.0007875585198767,3.228989931494934
15,8,7,1.9143594931848114,31,1.0010027671752275,3.108578243205162
15,7,8,1.9143594931848114,31,1.0010027671752275,3.108578243205162
20,17,14,1.9143376489054287,21,1.0012680997798928,2.663009537775212
18,14,19,1.9143376489054287,21,1.0012680997798928,2.663009537775212
20,15,16,1.9143376489054287,21,1.0012680997798928,2.663009537775212
19,18,14,1.9143376489054287,21,1.0012680997798928,2.663009537775212
17,14,20,1.9143376489054287,21,1.0012680997798928,2.663009537775212
16,15,20,1.9143376489054287,21,1.0012680997798928,2.663009537775212
20,16,15,1.9143376489054287,21,1.0012680997798928,2.663009537775212
19,14,18,1.9143376489054287,21,1.0012680997798928,2.663009537775212
20,14,17,1.9143376489054287,21,1.0012680997798928,2.663009537775212
16,17,13,1.9143054376535475,22,1.000754758126534,1.6604678783746731
35,13,17,1.9142300163223065,20,1.0012686684816456,2.537336963291087
35,17,13,1.9142300163223065,20,1.0012686684816456,2.537336963291087
31,11,22,1.9142300163223065,20,1.0012686684816456,2.537336963291087
31,22,11,1.9142300163223065,20,1.0012686684816456,2.537336963291087
35,5,5,1.9141848006330637,41,1.0008098731321118,3.3204798416579675
30,5,5,1.9141819125849555,40,1.0007968690616078,3.187476246430908
27,11,21,1.9140433070179925,20,1.0012676596377936,2.5353192755873866
29,18,12,1.9140433070179925,20,1.0012676596377936,2.5353192755873866
27,21,11,1.9140433070179925,20,1.0012676596377936,2.5353192755873866
29,12,18,1.9140433070179925,20,1.0012676596377936,2.5353192755873866
38,17,5,1.9139857726551779,23,1.0012466842478578,2.867373770072983
38,5,17,1.9139857726551779,23,1.0012466842478578,2.867373770072983
34,9,19,1.9137374264632516,21,1.0012867080291026,2.70208686111505
34,19,9,1.9137374264632516,21,1.0012867080291026,2.70208686111505
33,24,5,1.9135843663175895,22,1.0012567953832692,2.764949843192035
35,5,23,1.9135843663175895,22,1.0012567953832692,2.764949843192035
35,23,5,1.9135843663175895,22,1.0012567953832692,2.764949843192035
33,5,24,1.9135843663175895,22,1.0012567953832692,2.764949843192035
29,21,12,1.913571470535495,19,1.0013269852801383,2.5212720322626705
28,12,22,1.913571470535495,19,1.0013269852801383,2.5212720322626705
28,22,12,1.913571470535495,19,1.0013269852801383,2.5212720322626705
29,12,21,1.913571470535495,19,1.0013269852801383,2.5212720322626705
17,20,11,1.913439431580285,22,1.0007543845129026,1.6596459283853564
16,21,11,1.913439431580285,22,1.0007543845129026,1.6596459283853564
18,19,11,1.913439431580285,22,1.0007543845129026,1.6596459283853564
16,19,12,1.913439431580285,22,1.0007543845129026,1.6596459283853564
15,19,13,1.913439431580285,22,1.0007543845129026,1.6596459283853564
17,18,12,1.913439431580285,22,1.0007543845129026,1.6596459283853564
15,21,12,1.913439431580285,22,1.0007543845129026,1.6596459283853564
30,22,5,1.9132335870268453,22,1.0012623176732671,2.7770988811877615
30,5,22,1.9132335870268453,22,1.0012623176732671,2.7770988811877615
36,18,9,1.9132231020572759,21,1.0012863294731198,2.701291893551754
36,9,18,1.9132231020572759,21,1.0012863294731198,2.701291893551754
37,18,11,1.9132000677496774,20,1.001286550144321,2.5731002886421104
37,11,18,1.9132000677496774,20,1.001286550144321,2.5731002886421104
25,15,11,1.912998923075253,22,1.0012470505887918,2.7435112953421656
25,11,15,1.912998923075253,22,1.0012470505887918,2.7435112953421656
18,12,9,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
20,11,9,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
16,8,15,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
15,8,16,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
18,10,11,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
17,9,13,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
16,15,8,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
17,8,14,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
19,8,13,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
17,14,8,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
18,11,10,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
20,10,10,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
18,9,12,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
20,8,12,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
20,12,8,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
19,13,8,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
20,9,11,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
17,13,9,1.9129957447372155,24,1.0011562704746026,2.7750491390461813
18,22,15,1.9129535932311466,20,1.000886608241937,1.7732164838739353
15,20,20,1.9129535932311466,20,1.000886608241937,1.7732164838739353
16,17,22,1.9129535932311466,20,1.000886608241937,1.7732164838739353
16,22,17,1.9129535932311466,20,1.000886608241937,1.7732164838739353
19,21,15,1.9129535932311466,20,1.000886608241937,1.7732164838739353
17,22,16,1.9129535932311466,20,1.000886608241937,1.7732164838739353
15,21,19,1.9129535932311466,20,1.000886608241937,1.7732164838739353
15,18,22,1.9129535932311466,20,1.000886608241937,1.7732164838739353
15,22,18,1.9129535932311466,20,1.000886608241937,1.7732164838739353
15,19,21,1.9129535932311466,20,1.000886608241937,1.7732164838739353
42,6,14,1.9129333841738818,22,1.0012756225536668,2.8063696180669417
42,14,6,1.9129333841738818,22,1.0012756225536668,2.8063696180669417
16,8,8,1.912878317286733,30,1.00104579821371,3.1373946411298776
17,20,17,1.9124832683721429,20,1.0008685551837897,1.7371103675794615
16,19,19,1.9124832683721429,20,1.0008685551837897,1.7371103675794615
16,18,20,1.9124832683721429,20,1.0008685551837897,1.7371103675794615
16,20,18,1.9124832683721429,20,1.0008685551837897,1.7371103675794615
18,20,16,1.9124832683721429,20,1.0008685551837897,1.7371103675794615
19,6,11,1.912100977546461,28,1.001081269268116,3.027553950724591
19,11,6,1.912100977546461,28,1.001081269268116,3.027553950724591
32,12,17,1.9118887856942477,20,1.0012660967634543,2.5321935269084523
32,17,12,1.9118887856942477,20,1.0012660967634543,2.5321935269084523
21,15,15,1.911392776614945,21,1.0012640155207488,2.654432593572514
40,20,5,1.9113197889158124,23,1.0012081658874359,2.7787815411024934
40,5,20,1.9113197889158124,23,1.0012081658874359,2.7787815411024934
33,6,21,1.9109087037648933,22,1.001244684095083,2.7383050091825947
33,21,6,1.9109087037648933,22,1.001244684095083,2.7383050091825947
35,6,20,1.9109087037648933,22,1.001244684095083,2.7383050091825947
37,19,6,1.9109087037648933,22,1.001244684095083,2.7383050091825947
29,6,24,1.9109087037648933,22,1.001244684095083,2.7383050091825947
30,23,6,1.9109087037648933,22,1.001244684095083,2.7383050091825947
37,6,19,1.9109087037648933,22,1.001244684095083,2.7383050091825947
30,6,23,1.9109087037648933,22,1.001244684095083,2.7383050091825947
29,24,6,1.9109087037648933,22,1.001244684095083,2.7383050091825947
35,20,6,1.9109087037648933,22,1.001244684095083,2.7383050091825947
17,15,16,1.910694659304993,21,1.001301513211139,2.733177743391892
16,15,17,1.910694659304993,21,1.001301513211139,2.733177743391892
17,16,15,1.910694659304993,21,1.001301513211139,2.733177743391892
28,7,7,1.9103222204001882,30,1.0010235670972047,3.0707012916144034
34,5,24,1.9101373465616567,22,1.0012543128499034,2.7594882697878527
34,24,5,1.9101373465616567,22,1.0012543128499034,2.7594882697878527
15,20,13,1.9100973104192598,21,1.00078202687479,1.6422564370592672
16,21,13,1.909854453425992,21,1.0008139790361164,1.7093559758442984
16,19,14,1.909854453425992,21,1.0008139790361164,1.7093559758442984
18,20,12,1.909854453425992,21,1.0008139790361164,1.7093559758442984
15,16,8,1.9094869239574175,24,1.000664076864691,1.5937844752585133
17,16,8,1.909472367780816,24,1.001141078069753,2.7385873674070997
