buffer,window,rmse,mape,directional_accuracy_thr,directional_accuracy_quantile
440,2,18.550069592960703,0.07995800478887118,0.9983079526226735,0.42857142857142855
260,4,18.550590050253927,0.07954434562959853,0.9982905982905983,0.5384615384615384
390,3,18.550600426910172,0.0804272755448514,0.9982993197278912,0.4576271186440678
470,4,18.55604867349792,0.07987734595957982,0.9982905982905983,0.47863247863247865
440,3,18.55662294249276,0.08012468418272674,0.9982993197278912,0.4406779661016949
360,4,18.559466204447304,0.08033898954218364,0.9982905982905983,0.4700854700854701
390,2,18.55959466533003,0.07986226396050157,0.9983079526226735,0.42857142857142855
350,4,18.55965200348332,0.07986994211005351,0.9982905982905983,0.5213675213675214
420,2,18.56276385178249,0.08006559856541577,0.9983079526226735,0.453781512605042
330,5,18.56744057819457,0.08036431574303318,0.9982817869415808,0.5213675213675214
310,6,18.576384637879,0.0792061990794146,0.998272884283247,0.6120689655172413
480,4,18.5776088075466,0.08024791343199582,0.9982905982905983,0.46153846153846156
340,5,18.57822424158373,0.0801888322915395,0.9982817869415808,0.5384615384615384
270,5,18.581505728548198,0.07991818037846721,0.9982817869415808,0.48717948717948717
220,2,18.581648279808594,0.07988382980407532,0.9983079526226735,0.42857142857142855
490,4,18.582834556798222,0.0801730837058974,0.9982905982905983,0.4700854700854701
420,3,18.582929472953168,0.0804628940803974,0.9982993197278912,0.4830508474576271
370,5,18.58582583766419,0.0801536330006162,0.9982817869415808,0.5042735042735043
320,5,18.588974848012075,0.07971069076881579,0.9982817869415808,0.5555555555555556
360,5,18.589178164935642,0.08046700744122359,0.9982817869415808,0.5042735042735043
310,8,18.589408726757867,0.07939315853894338,0.9982547993019197,0.5391304347826087
280,5,18.611541611566754,0.07968261782314147,0.9982817869415808,0.5128205128205128
340,6,18.616069145901385,0.0799733275708441,0.998272884283247,0.5344827586206896
290,5,18.620095668700337,0.08011969660709206,0.9982817869415808,0.5982905982905983
410,2,18.620660605070775,0.08021991803227772,0.9983079526226735,0.4369747899159664
410,3,18.625129036267122,0.08065015432091238,0.9982993197278912,0.4576271186440678
240,3,18.625265227435175,0.08008334846658795,0.9982993197278912,0.5
440,4,18.63292570933335,0.08059712243440739,0.9982905982905983,0.4700854700854701
300,6,18.63716601715148,0.07969138849228373,0.998272884283247,0.5258620689655172
450,4,18.639462588204818,0.08073820799417493,0.9982905982905983,0.4700854700854701
380,2,18.643889569647765,0.08033517860901201,0.9983079526226735,0.42857142857142855
310,9,18.64794715553761,0.07995206632749759,0.9982456140350877,0.5350877192982456
380,3,18.650170459373136,0.08057884040006058,0.9982993197278912,0.4745762711864407
480,5,18.651786327422673,0.08064202073099798,0.9982817869415808,0.4700854700854701
310,7,18.65740041615328,0.07936747653272244,0.9982638888888888,0.5689655172413793
320,8,18.662238723053242,0.07997802679614514,0.9982547993019197,0.5217391304347826
300,8,18.66515069564769,0.08011391490540179,0.9982547993019197,0.5130434782608696
320,6,18.666308322206618,0.07990493578933551,0.998272884283247,0.5603448275862069
340,8,18.6677930866167,0.08022063182717731,0.9982547993019197,0.5217391304347826
230,1,18.675056465333,0.08065194480505504,0.9983164983164983,0.46218487394957986
460,5,18.6753641447348,0.08045389455130625,0.9982817869415808,0.4700854700854701
340,7,18.682243252310663,0.08003217425504107,0.9982638888888888,0.5258620689655172
370,6,18.684449869998012,0.08042430280385332,0.998272884283247,0.5172413793103449
290,8,18.689007287616402,0.08062237207723857,0.9982547993019197,0.5391304347826087
280,6,18.69785034657645,0.08004067894150119,0.998272884283247,0.5775862068965517
340,9,18.700100089149295,0.08068739925268693,0.9982456140350877,0.49122807017543857
410,4,18.701762477130053,0.08119864822559149,0.9982905982905983,0.452991452991453
390,4,18.709280008782674,0.08155171338917822,0.9982905982905983,0.4444444444444444
350,5,18.720100875586752,0.08085405833415867,0.9982817869415808,0.5555555555555556
380,4,18.720305319489622,0.08107555034534975,0.9982905982905983,0.46153846153846156
290,6,18.720312621222902,0.08067929158988163,0.998272884283247,0.5689655172413793
470,5,18.721659379969683,0.080840113936615,0.9982817869415808,0.5042735042735043
260,5,18.724691191448198,0.08090772589488199,0.9982817869415808,0.5470085470085471
320,9,18.72592872433679,0.08043108098254188,0.9982456140350877,0.5263157894736842
320,7,18.72960473731266,0.08023130298162841,0.9982638888888888,0.5258620689655172
330,6,18.733741343554115,0.08054616787710316,0.998272884283247,0.5
420,4,18.73587515427071,0.08155799731536352,0.9982905982905983,0.452991452991453
300,7,18.74099126374767,0.08025054972055821,0.9982638888888888,0.5172413793103449
450,5,18.741561439036683,0.08130941159928483,0.9982817869415808,0.47863247863247865
460,6,18.742612191488632,0.08077115876430144,0.998272884283247,0.5
240,4,18.76162494164613,0.08091638938840683,0.9982905982905983,0.46153846153846156
290,9,18.762616179288283,0.08113223505515228,0.9982456140350877,0.5263157894736842
430,5,18.76510564814185,0.08133810826277371,0.9982817869415808,0.47863247863247865
470,8,18.7664585074705,0.08112804629258047,0.9982547993019197,0.48695652173913045
460,8,18.76786940918592,0.08100763834341677,0.9982547993019197,0.4782608695652174
300,9,18.769496584406895,0.08089491909651837,0.9982456140350877,0.5175438596491229
370,8,18.773438148370982,0.08095465273695432,0.9982547993019197,0.46956521739130436
230,2,18.776420625346507,0.08108726826052674,0.9983079526226735,0.44537815126050423
360,6,18.784425543737566,0.0807707771715489,0.998272884283247,0.5086206896551724
370,7,18.784739459971426,0.08072671327226358,0.9982638888888888,0.4827586206896552
390,5,18.78774327280654,0.08195046618631706,0.9982817869415808,0.4358974358974359
350,6,18.791833027603943,0.0811706415625161,0.998272884283247,0.5258620689655172
470,6,18.796853754785392,0.0812875723395545,0.998272884283247,0.5
290,7,18.797229440550108,0.08097331493268091,0.9982638888888888,0.5775862068965517
400,5,18.802507642137304,0.08167834227005599,0.9982817869415808,0.48717948717948717
280,8,18.802894567839548,0.08071536897366698,0.9982547993019197,0.5130434782608696
330,8,18.806648485119407,0.08112134688584935,0.9982547993019197,0.4956521739130435
480,6,18.806769488669655,0.08122361431680832,0.998272884283247,0.4482758620689655
490,8,18.808571934153726,0.08141288334152674,0.9982547993019197,0.4782608695652174
460,9,18.812862201860575,0.0813985331605608,0.9982456140350877,0.5087719298245614
440,5,18.81315322002722,0.08165291572571926,0.9982817869415808,0.48717948717948717
490,5,18.81474150278325,0.08144715754824265,0.9982817869415808,0.47863247863247865
460,7,18.820076557987697,0.08107646105045253,0.9982638888888888,0.49137931034482757
220,3,18.820769333876438,0.08085846783945623,0.9982993197278912,0.4491525423728814
480,8,18.822626191994516,0.08145122063020396,0.9982547993019197,0.4434782608695652
260,6,18.82990089807566,0.08164345526743562,0.998272884283247,0.5344827586206896
490,6,18.832960229841923,0.08139979297135315,0.998272884283247,0.5
280,9,18.83469825524181,0.08098431989112835,0.9982456140350877,0.5350877192982456
350,8,18.836155421627623,0.0813170323399345,0.9982547993019197,0.5043478260869565
330,7,18.83921929549554,0.08112369494572724,0.9982638888888888,0.49137931034482757
370,9,18.841836041354377,0.08156719599822967,0.9982456140350877,0.4649122807017544
430,6,18.8424678375348,0.08159996488591378,0.998272884283247,0.5086206896551724
250,5,18.84288567759354,0.0804677522849025,0.9982817869415808,0.5213675213675214
350,7,18.850216593306858,0.08132513412493018,0.9982638888888888,0.5344827586206896
470,7,18.852786832254402,0.08153072625726102,0.9982638888888888,0.5086206896551724
490,9,18.85640529147697,0.08176682911729319,0.9982456140350877,0.4649122807017544
220,4,18.8583944778747,0.08093225023523551,0.9982905982905983,0.4188034188034188
420,5,18.8612081492183,0.0820998519715657,0.9982817869415808,0.4700854700854701
240,5,18.865132105936212,0.0811994760498335,0.9982817869415808,0.46153846153846156
280,7,18.86538446087328,0.08070054952280618,0.9982638888888888,0.5431034482758621
430,8,18.875585841209503,0.0818404670083334,0.9982547993019197,0.4608695652173913
360,8,18.878561382690243,0.0813936804955608,0.9982547993019197,0.5043478260869565
260,8,18.879454693926792,0.08182731767436917,0.9982547993019197,0.5565217391304348
270,6,18.882289638561936,0.08128897307361807,0.998272884283247,0.5172413793103449
410,5,18.88959482858228,0.08232027379893246,0.9982817869415808,0.48717948717948717
440,8,18.889755755703217,0.08223206730383856,0.9982547993019197,0.45217391304347826
440,6,18.892265462077674,0.08208748430402542,0.998272884283247,0.46551724137931033
470,9,18.8928546289737,0.08189121140760175,0.9982456140350877,0.47368421052631576
330,9,18.89487455493453,0.0818206849871777,0.9982456140350877,0.5
480,7,18.896157784483204,0.08180547061873253,0.9982638888888888,0.43103448275862066
380,5,18.89702451552037,0.08207099871590973,0.9982817869415808,0.49572649572649574
400,6,18.89725695785809,0.08200303842321714,0.998272884283247,0.5086206896551724
480,9,18.901134554548552,0.0818416572383909,0.9982456140350877,0.43859649122807015
490,7,18.902607247948566,0.08168167777779513,0.9982638888888888,0.45689655172413796
250,6,18.907024168857255,0.08103867014995454,0.998272884283247,0.5086206896551724
360,7,18.907960113328297,0.08148029207068207,0.9982638888888888,0.49137931034482757
430,7,18.9230274568908,0.08189793945373941,0.9982638888888888,0.5
430,9,18.935538953942118,0.08228827759048951,0.9982456140350877,0.4649122807017544
450,6,18.936671606295818,0.08195678483039373,0.998272884283247,0.4827586206896552
260,7,18.93986814378133,0.08201393999109516,0.9982638888888888,0.5344827586206896
230,3,18.941368826948462,0.08206233678596322,0.9982993197278912,0.4915254237288136
350,9,18.941695097010474,0.08191461133521456,0.9982456140350877,0.5087719298245614
440,7,18.951415261526282,0.082507820461031,0.9982638888888888,0.46551724137931033
380,6,18.97793047590873,0.08244918514504819,0.998272884283247,0.49137931034482757
410,6,18.98418056282514,0.08282140759159722,0.998272884283247,0.5
400,7,18.99537370154804,0.0823319956252622,0.9982638888888888,0.47413793103448276
260,9,18.998551765769133,0.08266526890793212,0.9982456140350877,0.5526315789473685
400,8,19.003806278568472,0.08260971688841254,0.9982547993019197,0.43478260869565216
450,8,19.006234454040612,0.08246068953479085,0.9982547993019197,0.45217391304347826
390,6,19.0085451049433,0.08261528509525132,0.998272884283247,0.49137931034482757
360,9,19.009980051710084,0.08230791385711154,0.9982456140350877,0.5
230,4,19.012965043145343,0.0825411672255113,0.9982905982905983,0.47863247863247865
440,9,19.020014095721173,0.08290008822716774,0.9982456140350877,0.45614035087719296
450,7,19.048073991117928,0.08263465052946689,0.9982638888888888,0.46551724137931033
410,8,19.053870424056434,0.08333438959680081,0.9982547993019197,0.4956521739130435
400,9,19.058014611655615,0.08306566549057186,0.9982456140350877,0.4649122807017544
380,7,19.058463271575633,0.0829487359544025,0.9982638888888888,0.46551724137931033
380,8,19.063786514876323,0.08313444061736697,0.9982547993019197,0.46956521739130436
410,7,19.069852981923738,0.08332554770671964,0.9982638888888888,0.49137931034482757
270,8,19.07078967175069,0.08255259128718893,0.9982547993019197,0.4608695652173913
420,6,19.077243912047898,0.0827698588247653,0.998272884283247,0.49137931034482757
270,7,19.08088708282199,0.08246567697822348,0.9982638888888888,0.5086206896551724
240,6,19.09597480728744,0.08244967252093452,0.998272884283247,0.4396551724137931
250,8,19.106926495686395,0.08179997288693633,0.9982547993019197,0.5304347826086957
250,7,19.111405735220075,0.08173833390234549,0.9982638888888888,0.5086206896551724
450,9,19.116556558891386,0.08307291454783114,0.9982456140350877,0.43859649122807015
390,8,19.146151736243954,0.08345414612055523,0.9982547993019197,0.45217391304347826
390,7,19.156733760397458,0.08350441698416507,0.9982638888888888,0.46551724137931033
420,8,19.15726593053059,0.08340519263648094,0.9982547993019197,0.4782608695652174
220,5,19.15931024571102,0.08234850490297288,0.9982817869415808,0.5042735042735043
250,9,19.160057219487406,0.08208911878457702,0.9982456140350877,0.543859649122807
410,9,19.184864846355758,0.08387934955635258,0.9982456140350877,0.4649122807017544
380,9,19.198912853053354,0.08379101951790564,0.9982456140350877,0.4298245614035088
420,7,19.199414076726807,0.08360033379713178,0.9982638888888888,0.4827586206896552
230,5,19.20357977327078,0.0839017562086807,0.9982817869415808,0.48717948717948717
270,9,19.20703467324913,0.08335536147936791,0.9982456140350877,0.47368421052631576
220,6,19.222947305265937,0.08278912792688926,0.998272884283247,0.5086206896551724
230,6,19.2337577730915,0.08422029114071719,0.998272884283247,0.4827586206896552
240,7,19.23517504279602,0.08328050008451522,0.9982638888888888,0.46551724137931033
240,8,19.253302342403206,0.0831527523794452,0.9982547993019197,0.45217391304347826
210,1,19.269311546708618,0.08372296473316977,0.9983164983164983,0.44537815126050423
230,8,19.27439994227875,0.08439661787495653,0.9982547993019197,0.4956521739130435
390,9,19.276461558277894,0.08426865051483153,0.9982456140350877,0.4473684210526316
420,9,19.294366760896793,0.08408933485822674,0.9982456140350877,0.49122807017543857
230,7,19.312107466013217,0.08471427185623602,0.9982638888888888,0.5258620689655172
100,1,19.31250395190448,0.08161630447076965,0.9983164983164983,0.5378151260504201
160,1,19.369500738188684,0.08418978061844122,0.9983164983164983,0.45
190,1,19.395730431057657,0.08464335217181278,0.9983164983164983,0.4117647058823529
220,7,19.400965015250772,0.08352720002483645,0.9982638888888888,0.5517241379310345
220,8,19.403248328208125,0.08361114862006261,0.9982547993019197,0.5043478260869565
180,1,19.420665733264645,0.08402054775956748,0.9983164983164983,0.4117647058823529
210,2,19.423596251837733,0.08464354691101834,0.9983079526226735,0.3949579831932773
220,9,19.450344348194417,0.08399768013812509,0.9982456140350877,0.5087719298245614
230,9,19.45820047626409,0.08541856599772582,0.9982456140350877,0.5175438596491229
240,9,19.462507271984997,0.08431181209159554,0.9982456140350877,0.4298245614035088
160,2,19.474755460505932,0.08461765651497498,0.9983079526226735,0.4369747899159664
100,2,19.48790575130142,0.08235467534528398,0.9983079526226735,0.5378151260504201
190,2,19.555817259770894,0.08562881397800318,0.9983079526226735,0.453781512605042
210,3,19.55856996333739,0.08556142453884247,0.9982993197278912,0.423728813559322
180,2,19.619249884572266,0.08538876675969274,0.9983079526226735,0.42016806722689076
210,4,19.662441205219984,0.08627149908346243,0.9982905982905983,0.38461538461538464
100,3,19.678504425873268,0.083966577198709,0.9982993197278912,0.5508474576271186
160,3,19.726776309200446,0.08584171438276282,0.9982993197278912,0.4830508474576271
190,3,19.76597913720441,0.08671276920204311,0.9982993197278912,0.4576271186440678
210,5,19.794891822093295,0.08672738981448129,0.9982817869415808,0.4017094017094017
130,1,19.859683112325083,0.08637083889836492,0.9983164983164983,0.48739495798319327
180,3,19.87809826341737,0.08701708253122,0.9982993197278912,0.423728813559322
120,1,19.92606623835985,0.08503433659565623,0.9983164983164983,0.453781512605042
130,2,19.93961444290829,0.08649809240930294,0.9983079526226735,0.5126050420168067
160,4,19.952235885197783,0.0868185196394803,0.9982905982905983,0.5042735042735043
190,4,19.9967596607032,0.08770547450793394,0.9982905982905983,0.4358974358974359
120,2,20.01161800758438,0.08546186407910927,0.9983079526226735,0.48739495798319327
200,1,20.012723055074087,0.08784135497243888,0.9983164983164983,0.3949579831932773
210,6,20.018083971291667,0.0878868692503223,0.998272884283247,0.43103448275862066
150,1,20.018176964226704,0.0867580692681958,0.9983164983164983,0.46218487394957986
170,1,20.06059049299843,0.08822732512319664,0.9983164983164983,0.40336134453781514
110,2,20.074514544946755,0.08622835683600315,0.9983079526226735,0.5126050420168067
170,4,20.081406569480578,0.08803376657337214,0.9982905982905983,0.4700854700854701
170,2,20.0938465933257,0.08855960928368271,0.9983079526226735,0.4369747899159664
130,3,20.094493649528307,0.08785176457510029,0.9982993197278912,0.4830508474576271
210,7,20.162827517647784,0.08875505643362583,0.9982638888888888,0.4396551724137931
100,4,20.162978945931776,0.08639647778837242,0.9982905982905983,0.5384615384615384
150,2,20.164587488099652,0.08766054922897687,0.9983079526226735,0.47058823529411764
170,5,20.186089084291968,0.08902626508415222,0.9982817869415808,0.5042735042735043
180,5,20.18805899642019,0.08867758843319887,0.9982817869415808,0.4358974358974359
140,2,20.196872626364872,0.08828871370501182,0.9983079526226735,0.5210084033613446
200,2,20.204715154936903,0.08891474037458671,0.9983079526226735,0.3865546218487395
140,1,20.23560754960267,0.08863141376947653,0.9983164983164983,0.5042016806722689
210,8,20.24345952394895,0.08919760016125211,0.9982547993019197,0.45217391304347826
110,4,20.24874134128349,0.08677563487970118,0.9982905982905983,0.4700854700854701
180,4,20.257688935002832,0.08932145485713366,0.9982905982905983,0.41025641025641024
110,1,20.26832292506953,0.0872895209859095,0.9983164983164983,0.4789915966386555
120,3,20.371406234590186,0.08816160057310778,0.9982993197278912,0.4830508474576271
200,3,20.37454044723194,0.08998334272072203,0.9982993197278912,0.4152542372881356
150,3,20.376470994900988,0.08881120894615271,0.9982993197278912,0.4576271186440678
110,3,20.378679382414756,0.08867117205724233,0.9982993197278912,0.5
160,5,20.389912177582442,0.08986712691831333,0.9982817869415808,0.5128205128205128
140,4,20.404880256010305,0.08945749763975118,0.9982905982905983,0.5128205128205128
200,4,20.41806710936292,0.09037324932855534,0.9982905982905983,0.4188034188034188
130,4,20.438620227446414,0.08940968600837465,0.9982905982905983,0.4700854700854701
110,5,20.44300974592246,0.0883634480255727,0.9982817869415808,0.5128205128205128
210,9,20.467077761099592,0.0903599142268243,0.9982456140350877,0.45614035087719296
170,3,20.490688699096445,0.0908470486978494,0.9982993197278912,0.4576271186440678
140,5,20.52127696226497,0.09028151007706825,0.9982817869415808,0.48717948717948717
180,8,20.54943034286,0.09083735639600916,0.9982547993019197,0.4260869565217391
200,5,20.617043830122846,0.09201097454709548,0.9982817869415808,0.4700854700854701
180,7,20.62815700229669,0.09145189451381018,0.9982638888888888,0.4224137931034483
200,6,20.691225638915643,0.09290672263253728,0.998272884283247,0.4827586206896552
160,6,20.69255215365359,0.09194369021158358,0.998272884283247,0.5258620689655172
190,5,20.725133639911263,0.0913912425383709,0.9982817869415808,0.48717948717948717
170,7,20.735203455020315,0.09315796990415826,0.9982638888888888,0.43103448275862066
180,6,20.73749568780697,0.09177799215817008,0.998272884283247,0.43103448275862066
140,3,20.7506401404189,0.09205444850424914,0.9982993197278912,0.4576271186440678
200,8,20.783176376526956,0.09337208259936944,0.9982547993019197,0.4608695652173913
170,6,20.79426000591455,0.09344130586917332,0.998272884283247,0.4827586206896552
160,8,20.814738008307422,0.09261228146489395,0.9982547993019197,0.4956521739130435
170,8,20.81564857567594,0.0938123304586654,0.9982547993019197,0.45217391304347826
190,6,20.832542332480035,0.09225523129446682,0.998272884283247,0.5086206896551724
200,7,20.84848247263466,0.09386846834296364,0.9982638888888888,0.46551724137931033
150,4,20.85006099206659,0.0916952985461934,0.9982905982905983,0.4358974358974359
100,5,20.86010168562924,0.09071367670360643,0.9982817869415808,0.5213675213675214
180,9,20.88471193651024,0.09226959559720603,0.9982456140350877,0.4298245614035088
170,9,20.899906536839207,0.09405141815441698,0.9982456140350877,0.49122807017543857
160,9,20.922373681121442,0.09314683341896626,0.9982456140350877,0.49122807017543857
130,5,20.977120576850883,0.09290518503750256,0.9982817869415808,0.5042735042735043
160,7,20.997024757745436,0.09363572069189952,0.9982638888888888,0.5344827586206896
190,7,21.014226978872063,0.09343285073394926,0.9982638888888888,0.5172413793103449
190,8,21.016434083682427,0.09348590910549782,0.9982547993019197,0.48695652173913045
120,4,21.01668949748429,0.09213922413263818,0.9982905982905983,0.47863247863247865
150,5,21.137193167556262,0.09297218104223615,0.9982817869415808,0.4444444444444444
110,8,21.17581564044656,0.09411197779309684,0.9982547993019197,0.4434782608695652
200,9,21.18506527819289,0.09573968569143045,0.9982456140350877,0.4649122807017544
190,9,21.19323554108566,0.09454606285188495,0.9982456140350877,0.4824561403508772
140,8,21.209741919786673,0.09537820589688757,0.9982547993019197,0.4782608695652174
100,6,21.232723272484947,0.09292565801068103,0.998272884283247,0.5172413793103449
110,6,21.236004482015744,0.09416610146855749,0.998272884283247,0.49137931034482757
120,5,21.263343288212457,0.0935977873455972,0.9982817869415808,0.452991452991453
130,6,21.391290573666165,0.0952773391475505,0.998272884283247,0.5172413793103449
140,6,21.425178627371945,0.09618023682275231,0.998272884283247,0.49137931034482757
140,7,21.470088980081986,0.09634830114736648,0.9982638888888888,0.47413793103448276
110,7,21.536594773323067,0.09582578565943077,0.9982638888888888,0.45689655172413796
130,8,21.609840137915754,0.09671423743906021,0.9982547993019197,0.4782608695652174
120,6,21.6189287828862,0.09524122569397063,0.998272884283247,0.43103448275862066
150,6,21.6615958598467,0.09589583560237878,0.998272884283247,0.46551724137931033
150,8,21.67073470833491,0.09581512520958099,0.9982547993019197,0.43478260869565216
140,9,21.693098629776838,0.09813859898969524,0.9982456140350877,0.4824561403508772
130,7,21.753641760065754,0.09716383257686159,0.9982638888888888,0.5
120,8,21.885406740800367,0.09729466962607325,0.9982547993019197,0.43478260869565216
150,7,21.891126278912235,0.0972521642060153,0.9982638888888888,0.4482758620689655
110,9,21.981328510504678,0.09940460134213266,0.9982456140350877,0.45614035087719296
100,7,22.01335384481324,0.09802261737331516,0.9982638888888888,0.5344827586206896
130,9,22.01784607698381,0.09863765025437035,0.9982456140350877,0.4649122807017544
150,9,22.03697575163771,0.09748382413952847,0.9982456140350877,0.4298245614035088
120,7,22.077968500549932,0.09782863545201466,0.9982638888888888,0.41379310344827586
100,8,22.341663825130077,0.10063267110124079,0.9982547993019197,0.4956521739130435
120,9,22.463849074828843,0.09957337546721301,0.9982456140350877,0.4473684210526316
