<DATE>	<TIME>	<CLOSE>
2025.04.04	18:30:00	38558.890625
2025.04.04	18:35:00	38462.30859375
2025.04.04	18:40:00	38370.48828125
2025.04.04	18:45:00	38520.23046875
2025.04.04	18:50:00	38540.23828125
2025.04.04	18:55:00	38523.21875
2025.04.04	19:00:00	38493.0
2025.04.04	19:05:00	38510.2109375
2025.04.04	19:10:00	38666.6015625
2025.04.04	19:15:00	38503.37890625
2025.04.04	19:20:00	38717.8984375
2025.04.04	19:25:00	38672.3203125
2025.04.04	19:30:00	38847.28125
2025.04.04	19:35:00	38760.1796875
2025.04.04	19:40:00	38767.390625
2025.04.04	19:45:00	38618.51171875
2025.04.04	19:50:00	38364.578125
2025.04.04	19:55:00	38316.171875
2025.04.07	13:30:00	37028.8515625
2025.04.07	13:35:00	36898.55859375
2025.04.07	13:40:00	36753.23046875
2025.04.07	13:45:00	36923.48828125
2025.04.07	13:50:00	37161.109375
2025.04.07	13:55:00	37400.8984375
2025.04.07	14:00:00	37347.7109375
2025.04.07	14:05:00	37250.26171875
2025.04.07	14:10:00	38534.140625
2025.04.07	14:15:00	38705.328125
2025.04.07	14:20:00	37664.58984375
2025.04.07	14:25:00	37607.0
2025.04.07	14:30:00	37658.87109375
2025.04.07	14:35:00	37339.05859375
2025.04.07	14:40:00	37662.6015625
2025.04.07	14:45:00	37715.1484375
2025.04.07	14:50:00	38204.44921875
2025.04.07	14:55:00	38055.75
2025.04.07	15:00:00	38194.75
2025.04.07	15:05:00	37791.87890625
2025.04.07	15:10:00	37413.83984375
2025.04.07	15:15:00	37528.1484375
2025.04.07	15:20:00	37256.55078125
2025.04.07	15:25:00	37226.6484375
2025.04.07	15:30:00	37443.578125
2025.04.07	15:35:00	37597.3515625
2025.04.07	15:40:00	37926.8984375
2025.04.07	15:45:00	37841.51171875
2025.04.07	15:50:00	37682.2109375
2025.04.07	15:55:00	37668.7890625
2025.04.07	16:00:00	37613.6484375
2025.04.07	16:05:00	37452.98828125
2025.04.07	16:10:00	37486.44921875
2025.04.07	16:15:00	37499.78125
2025.04.07	16:20:00	37480.94140625
2025.04.07	16:25:00	37661.53125
2025.04.07	16:30:00	37703.30859375
2025.04.07	16:35:00	37624.640625
2025.04.07	16:40:00	37494.44140625
2025.04.07	16:45:00	37449.8203125
2025.04.07	16:50:00	37488.80859375
2025.04.07	16:55:00	37375.98046875
2025.04.07	17:00:00	37436.80078125
2025.04.07	17:05:00	37478.83984375
2025.04.07	17:10:00	37754.7890625
2025.04.07	17:15:00	37847.359375
2025.04.07	17:20:00	37876.6015625
2025.04.07	17:25:00	38032.78125
2025.04.07	17:30:00	37914.01953125
2025.04.07	17:35:00	38058.78125
2025.04.07	17:40:00	38115.171875
2025.04.07	17:45:00	38153.26171875
2025.04.07	17:50:00	38171.578125
2025.04.07	17:55:00	38265.9609375
2025.04.07	18:00:00	38219.171875
2025.04.07	18:05:00	38121.19140625
2025.04.07	18:10:00	38057.53125
2025.04.07	18:15:00	38245.87109375
2025.04.07	18:20:00	38244.671875
2025.04.07	18:25:00	37987.359375
2025.04.07	18:30:00	38050.19921875
2025.04.07	18:35:00	38122.7890625
2025.04.07	18:40:00	38080.3203125
2025.04.07	18:45:00	38044.890625
2025.04.07	18:50:00	37876.98046875
2025.04.07	18:55:00	37866.55859375
2025.04.07	19:00:00	37908.19921875
2025.04.07	19:05:00	37783.80859375
2025.04.07	19:10:00	37790.25
2025.04.07	19:15:00	37905.109375
2025.04.07	19:20:00	37797.109375
2025.04.07	19:25:00	37705.28125
2025.04.07	19:30:00	37997.98046875
2025.04.07	19:35:00	37941.73828125
2025.04.07	19:40:00	37731.7109375
2025.04.07	19:45:00	37819.828125
2025.04.07	19:50:00	37885.1484375
2025.04.07	19:55:00	37948.3203125
2025.04.08	13:30:00	39171.66015625
2025.04.08	13:35:00	39064.73046875
2025.04.08	13:40:00	39118.078125
2025.04.08	13:45:00	39104.53125
2025.04.08	13:50:00	39223.12109375
2025.04.08	13:55:00	39304.28125
2025.04.08	14:00:00	39334.890625
2025.04.08	14:05:00	39364.05078125
2025.04.08	14:10:00	39370.87109375
2025.04.08	14:15:00	39359.41015625
2025.04.08	14:20:00	39258.73828125
2025.04.08	14:25:00	39354.08984375
2025.04.08	14:30:00	39362.421875
2025.04.08	14:35:00	39376.46875
2025.04.08	14:40:00	39207.4296875
2025.04.08	14:45:00	39139.76953125
2025.04.08	14:50:00	39077.51953125
2025.04.08	14:55:00	38945.62109375
2025.04.08	15:00:00	38977.0390625
2025.04.08	15:05:00	38914.01953125
2025.04.08	15:10:00	38786.03125
2025.04.08	15:15:00	38816.3984375
2025.04.08	15:20:00	38742.0703125
2025.04.08	15:25:00	38716.2109375
2025.04.08	15:30:00	38843.609375
2025.04.08	15:35:00	38946.8984375
2025.04.08	15:40:00	38947.76953125
2025.04.08	15:45:00	38839.41015625
2025.04.08	15:50:00	38857.2109375
2025.04.08	15:55:00	38924.25
2025.04.08	16:00:00	38919.7109375
2025.04.08	16:05:00	38865.23046875
2025.04.08	16:10:00	38855.0703125
2025.04.08	16:15:00	38718.66015625
2025.04.08	16:20:00	38643.69140625
2025.04.08	16:25:00	38763.359375
2025.04.08	16:30:00	38656.28125
2025.04.08	16:35:00	38474.1015625
2025.04.08	16:40:00	38418.48046875
2025.04.08	16:45:00	38506.01171875
2025.04.08	16:50:00	38486.4296875
2025.04.08	16:55:00	38331.55859375
2025.04.08	17:00:00	38345.6796875
2025.04.08	17:05:00	38168.03125
2025.04.08	17:10:00	38187.609375
2025.04.08	17:15:00	38183.7109375
2025.04.08	17:20:00	38132.76171875
2025.04.08	17:25:00	38005.48046875
2025.04.08	17:30:00	37975.1484375
