<DATE>	<TIME>	<CLOSE>
2025.04.09	13:55:00	5017.06982421875
2025.04.09	14:00:00	5036.3701171875
2025.04.09	14:05:00	5003.02001953125
2025.04.09	14:10:00	4990.0498046875
2025.04.09	14:15:00	5006.759765625
2025.04.09	14:20:00	5007.919921875
2025.04.09	14:25:00	5007.8798828125
2025.04.09	14:30:00	5027.77978515625
2025.04.09	14:35:00	5006.25
2025.04.09	14:40:00	4995.02978515625
2025.04.09	14:45:00	4986.7001953125
2025.04.09	14:50:00	4964.27978515625
2025.04.09	14:55:00	4949.85009765625
2025.04.09	15:00:00	4972.97021484375
2025.04.09	15:05:00	4985.3798828125
2025.04.09	15:10:00	4983.240234375
2025.04.09	15:15:00	5001.35009765625
2025.04.09	15:20:00	5011.240234375
2025.04.09	15:25:00	5000.1201171875
2025.04.09	15:30:00	4990.9599609375
2025.04.09	15:35:00	4979.4501953125
2025.04.09	15:40:00	4969.89013671875
2025.04.09	15:45:00	4994.6298828125
2025.04.09	15:50:00	4986.75
2025.04.09	15:55:00	4977.64013671875
2025.04.09	16:00:00	4975.06982421875
2025.04.09	16:05:00	4992.39013671875
2025.04.09	16:10:00	5016.64013671875
2025.04.09	16:15:00	5016.9599609375
2025.04.09	16:20:00	5011.14013671875
2025.04.09	16:25:00	5009.68994140625
2025.04.09	16:30:00	5017.009765625
2025.04.09	16:35:00	5019.47021484375
2025.04.09	16:40:00	5015.52978515625
2025.04.09	16:45:00	5024.77001953125
2025.04.09	16:50:00	5032.22998046875
2025.04.09	16:55:00	5030.0498046875
2025.04.09	17:00:00	5071.89013671875
2025.04.09	17:05:00	5037.47021484375
2025.04.09	17:10:00	5040.2900390625
2025.04.09	17:15:00	5141.740234375
2025.04.09	17:20:00	5256.89990234375
2025.04.09	17:25:00	5256.31982421875
2025.04.09	17:30:00	5337.0400390625
2025.04.09	17:35:00	5293.60009765625
2025.04.09	17:40:00	5276.97021484375
2025.04.09	17:45:00	5327.6201171875
2025.04.09	17:50:00	5330.2998046875
2025.04.09	17:55:00	5367.85009765625
2025.04.09	18:00:00	5379.72998046875
2025.04.09	18:05:00	5359.89013671875
2025.04.09	18:10:00	5364.0498046875
2025.04.09	18:15:00	5366.330078125
2025.04.09	18:20:00	5389.47021484375
2025.04.09	18:25:00	5403.97021484375
2025.04.09	18:30:00	5378.3701171875
2025.04.09	18:35:00	5389.3798828125
2025.04.09	18:40:00	5344.740234375
2025.04.09	18:45:00	5360.2900390625
2025.04.09	18:50:00	5353.3701171875
2025.04.09	18:55:00	5328.4501953125
2025.04.09	19:00:00	5362.7099609375
2025.04.09	19:05:00	5367.0498046875
2025.04.09	19:10:00	5393.93017578125
2025.04.09	19:15:00	5399.58984375
2025.04.09	19:20:00	5419.41015625
2025.04.09	19:25:00	5423.81982421875
2025.04.09	19:30:00	5441.580078125
2025.04.09	19:35:00	5437.7001953125
2025.04.09	19:40:00	5435.89013671875
2025.04.09	19:45:00	5448.75
2025.04.09	19:50:00	5459.68017578125
2025.04.09	19:55:00	5451.60986328125
2025.04.10	13:30:00	5338.0
2025.04.10	13:35:00	5330.2001953125
2025.04.10	13:40:00	5315.81005859375
2025.04.10	13:45:00	5340.41015625
2025.04.10	13:50:00	5324.06982421875
2025.04.10	13:55:00	5308.33984375
2025.04.10	14:00:00	5304.31005859375
2025.04.10	14:05:00	5307.419921875
2025.04.10	14:10:00	5294.08984375
2025.04.10	14:15:00	5293.68017578125
2025.04.10	14:20:00	5317.3701171875
2025.04.10	14:25:00	5301.35009765625
2025.04.10	14:30:00	5325.68017578125
2025.04.10	14:35:00	5324.1298828125
2025.04.10	14:40:00	5317.3701171875
2025.04.10	14:45:00	5302.0400390625
2025.04.10	14:50:00	5299.4599609375
2025.04.10	14:55:00	5280.77001953125
2025.04.10	15:00:00	5284.18017578125
2025.04.10	15:05:00	5302.77978515625
2025.04.10	15:10:00	5282.3701171875
2025.04.10	15:15:00	5271.68994140625
2025.04.10	15:20:00	5264.169921875
2025.04.10	15:25:00	5255.3798828125
2025.04.10	15:30:00	5251.64013671875
2025.04.10	15:35:00	5238.4501953125
2025.04.10	15:40:00	5234.60009765625
2025.04.10	15:45:00	5227.52978515625
2025.04.10	15:50:00	5231.0400390625
2025.04.10	15:55:00	5203.97998046875
2025.04.10	16:00:00	5183.259765625
2025.04.10	16:05:00	5196.75
2025.04.10	16:10:00	5180.0
2025.04.10	16:15:00	5162.02001953125
2025.04.10	16:20:00	5149.72998046875
2025.04.10	16:25:00	5136.33984375
2025.04.10	16:30:00	5186.259765625
2025.04.10	16:35:00	5197.83984375
2025.04.10	16:40:00	5195.89013671875
2025.04.10	16:45:00	5212.4599609375
2025.04.10	16:50:00	5197.259765625
2025.04.10	16:55:00	5214.06982421875
2025.04.10	17:00:00	5229.31982421875
2025.04.10	17:05:00	5193.02001953125
2025.04.10	17:10:00	5159.39990234375
2025.04.10	17:15:00	5171.509765625
2025.04.10	17:20:00	5174.72998046875
2025.04.10	17:25:00	5209.93017578125
2025.04.10	17:30:00	5209.64013671875
2025.04.10	17:35:00	5213.02978515625
2025.04.10	17:40:00	5243.89013671875
2025.04.10	17:45:00	5243.60986328125
2025.04.10	17:50:00	5256.27001953125
2025.04.10	17:55:00	5260.68994140625
2025.04.10	18:00:00	5288.2900390625
2025.04.10	18:05:00	5245.0
2025.04.10	18:10:00	5227.27001953125
2025.04.10	18:15:00	5245.68017578125
2025.04.10	18:20:00	5282.009765625
2025.04.10	18:25:00	5300.919921875
2025.04.10	18:30:00	5288.64990234375
2025.04.10	18:35:00	5291.490234375
2025.04.10	18:40:00	5311.25
2025.04.10	18:45:00	5282.89013671875
2025.04.10	18:50:00	5265.47021484375
2025.04.10	18:55:00	5279.759765625
2025.04.10	19:00:00	5304.58984375
2025.04.10	19:05:00	5262.97998046875
2025.04.10	19:10:00	5269.4599609375
2025.04.10	19:15:00	5285.759765625
2025.04.10	19:20:00	5274.58984375
2025.04.10	19:25:00	5244.18994140625
2025.04.10	19:30:00	5257.1298828125
2025.04.10	19:35:00	5234.6201171875
2025.04.10	19:40:00	5204.0
2025.04.10	19:45:00	5222.22021484375
2025.04.10	19:50:00	5270.4501953125
2025.04.10	19:55:00	5268.18017578125
2025.04.11	13:30:00	5244.33984375
2025.04.11	13:35:00	5264.14013671875
2025.04.11	13:40:00	5272.93017578125
2025.04.11	13:45:00	5293.52978515625
