<DATE>	<TIME>	<CLOSE>
2025.03.03	20:10:00	5840.3701171875
2025.03.03	20:15:00	5837.89013671875
2025.03.03	20:20:00	5829.93994140625
2025.03.03	20:25:00	5823.27001953125
2025.03.03	20:30:00	5824.85009765625
2025.03.03	20:35:00	5816.7998046875
2025.03.03	20:40:00	5818.8701171875
2025.03.03	20:45:00	5830.35009765625
2025.03.03	20:50:00	5835.18994140625
2025.03.03	20:55:00	5851.330078125
2025.03.04	14:30:00	5794.41015625
2025.03.04	14:35:00	5801.080078125
2025.03.04	14:40:00	5794.0400390625
2025.03.04	14:45:00	5790.60986328125
2025.03.04	14:50:00	5780.0
2025.03.04	14:55:00	5767.27001953125
2025.03.04	15:00:00	5766.18994140625
2025.03.04	15:05:00	5756.35009765625
2025.03.04	15:10:00	5757.10986328125
2025.03.04	15:15:00	5737.0
2025.03.04	15:20:00	5743.56005859375
2025.03.04	15:25:00	5756.580078125
2025.03.04	15:30:00	5765.2998046875
2025.03.04	15:35:00	5758.85986328125
2025.03.04	15:40:00	5762.8701171875
2025.03.04	15:45:00	5760.58984375
2025.03.04	15:50:00	5747.919921875
2025.03.04	15:55:00	5751.6201171875
2025.03.04	16:00:00	5749.580078125
2025.03.04	16:05:00	5736.66015625
2025.03.04	16:10:00	5757.06982421875
2025.03.04	16:15:00	5746.52001953125
2025.03.04	16:20:00	5743.52978515625
2025.03.04	16:25:00	5740.77978515625
2025.03.04	16:30:00	5746.9501953125
2025.03.04	16:35:00	5747.52001953125
2025.03.04	16:40:00	5762.06005859375
2025.03.04	16:45:00	5768.39990234375
2025.03.04	16:50:00	5770.669921875
2025.03.04	16:55:00	5770.22021484375
2025.03.04	17:00:00	5774.56982421875
2025.03.04	17:05:00	5767.5400390625
2025.03.04	17:10:00	5773.47998046875
2025.03.04	17:15:00	5778.2900390625
2025.03.04	17:20:00	5782.740234375
2025.03.04	17:25:00	5790.169921875
2025.03.04	17:30:00	5786.1201171875
2025.03.04	17:35:00	5788.68994140625
2025.03.04	17:40:00	5784.43017578125
2025.03.04	17:45:00	5785.77001953125
2025.03.04	17:50:00	5780.919921875
2025.03.04	17:55:00	5776.31005859375
2025.03.04	18:00:00	5780.2998046875
2025.03.04	18:05:00	5796.52001953125
2025.03.04	18:10:00	5809.2001953125
2025.03.04	18:15:00	5797.830078125
2025.03.04	18:20:00	5790.669921875
2025.03.04	18:25:00	5786.8701171875
2025.03.04	18:30:00	5793.58984375
2025.03.04	18:35:00	5797.91015625
2025.03.04	18:40:00	5801.72998046875
2025.03.04	18:45:00	5802.2998046875
2025.03.04	18:50:00	5809.08984375
2025.03.04	18:55:00	5814.27001953125
2025.03.04	19:00:00	5826.91015625
2025.03.04	19:05:00	5833.1298828125
2025.03.04	19:10:00	5827.169921875
2025.03.04	19:15:00	5829.259765625
2025.03.04	19:20:00	5837.7099609375
2025.03.04	19:25:00	5826.1201171875
2025.03.04	19:30:00	5823.31005859375
2025.03.04	19:35:00	5831.0
2025.03.04	19:40:00	5833.72998046875
2025.03.04	19:45:00	5832.81982421875
2025.03.04	19:50:00	5834.759765625
2025.03.04	19:55:00	5840.85009765625
2025.03.04	20:00:00	5836.77978515625
2025.03.04	20:05:00	5842.47021484375
2025.03.04	20:10:00	5846.68994140625
2025.03.04	20:15:00	5851.39990234375
2025.03.04	20:20:00	5864.68994140625
2025.03.04	20:25:00	5851.5
2025.03.04	20:30:00	5820.68017578125
2025.03.04	20:35:00	5813.18017578125
2025.03.04	20:40:00	5811.97021484375
2025.03.04	20:45:00	5795.419921875
2025.03.04	20:50:00	5776.7900390625
2025.03.04	20:55:00	5777.43994140625
2025.03.05	14:30:00	5787.18994140625
2025.03.05	14:35:00	5788.02001953125
2025.03.05	14:40:00	5797.419921875
2025.03.05	14:45:00	5780.9599609375
2025.03.05	14:50:00	5778.3701171875
2025.03.05	14:55:00	5770.85986328125
2025.03.05	15:00:00	5795.85009765625
2025.03.05	15:05:00	5800.8798828125
2025.03.05	15:10:00	5795.27978515625
2025.03.05	15:15:00	5780.75
2025.03.05	15:20:00	5773.7099609375
2025.03.05	15:25:00	5770.7099609375
2025.03.05	15:30:00	5777.60986328125
2025.03.05	15:35:00	5790.68017578125
2025.03.05	15:40:00	5784.25
2025.03.05	15:45:00	5778.66015625
2025.03.05	15:50:00	5785.490234375
2025.03.05	15:55:00	5781.1201171875
2025.03.05	16:00:00	5770.85009765625
2025.03.05	16:05:00	5765.580078125
2025.03.05	16:10:00	5760.7900390625
2025.03.05	16:15:00	5754.2998046875
2025.03.05	16:20:00	5759.14990234375
2025.03.05	16:25:00	5759.89990234375
2025.03.05	16:30:00	5747.169921875
2025.03.05	16:35:00	5755.1298828125
2025.03.05	16:40:00	5744.81982421875
2025.03.05	16:45:00	5749.3798828125
2025.03.05	16:50:00	5751.3798828125
2025.03.05	16:55:00	5771.0498046875
2025.03.05	17:00:00	5772.27978515625
2025.03.05	17:05:00	5778.14013671875
2025.03.05	17:10:00	5776.31982421875
2025.03.05	17:15:00	5781.10986328125
2025.03.05	17:20:00	5791.72021484375
2025.03.05	17:25:00	5798.35986328125
2025.03.05	17:30:00	5800.08984375
2025.03.05	17:35:00	5803.759765625
2025.03.05	17:40:00	5803.43017578125
2025.03.05	17:45:00	5802.4599609375
2025.03.05	17:50:00	5813.080078125
2025.03.05	17:55:00	5819.2900390625
2025.03.05	18:00:00	5819.64013671875
2025.03.05	18:05:00	5792.97021484375
2025.03.05	18:10:00	5805.91015625
2025.03.05	18:15:00	5807.6298828125
2025.03.05	18:20:00	5807.2001953125
2025.03.05	18:25:00	5803.93994140625
2025.03.05	18:30:00	5799.669921875
2025.03.05	18:35:00	5803.8701171875
2025.03.05	18:40:00	5797.31005859375
2025.03.05	18:45:00	5812.35986328125
2025.03.05	18:50:00	5817.0498046875
2025.03.05	18:55:00	5826.02001953125
2025.03.05	19:00:00	5834.6298828125
2025.03.05	19:05:00	5849.6201171875
2025.03.05	19:10:00	5851.6201171875
2025.03.05	19:15:00	5839.509765625
2025.03.05	19:20:00	5850.2900390625
2025.03.05	19:25:00	5839.56982421875
2025.03.05	19:30:00	5843.77978515625
2025.03.05	19:35:00	5841.83984375
2025.03.05	19:40:00	5840.56005859375
2025.03.05	19:45:00	5847.85009765625
2025.03.05	19:50:00	5849.31982421875
2025.03.05	19:55:00	5842.64013671875
2025.03.05	20:00:00	5855.33984375
2025.03.05	20:05:00	5858.89013671875
2025.03.05	20:10:00	5858.25
2025.03.05	20:15:00	5843.64013671875
2025.03.05	20:20:00	5842.330078125
2025.03.05	20:25:00	5853.64013671875
2025.03.05	20:30:00	5844.35986328125
2025.03.05	20:35:00	5846.330078125
2025.03.05	20:40:00	5848.91015625
2025.03.05	20:45:00	5843.02001953125
2025.03.05	20:50:00	5847.93994140625
2025.03.05	20:55:00	5840.9501953125
2025.03.06	14:30:00	5762.33984375
2025.03.06	14:35:00	5759.93994140625
2025.03.06	14:40:00	5749.60009765625
2025.03.06	14:45:00	5758.31982421875
2025.03.06	14:50:00	5760.85986328125
2025.03.06	14:55:00	5755.919921875
2025.03.06	15:00:00	5774.14013671875
2025.03.06	15:05:00	5785.60009765625
2025.03.06	15:10:00	5786.5400390625
2025.03.06	15:15:00	5792.18017578125
2025.03.06	15:20:00	5793.25
2025.03.06	15:25:00	5796.35986328125
2025.03.06	15:30:00	5793.52001953125
2025.03.06	15:35:00	5807.47998046875
2025.03.06	15:40:00	5809.68017578125
2025.03.06	15:45:00	5802.66015625
2025.03.06	15:50:00	5789.52978515625
2025.03.06	15:55:00	5798.009765625
2025.03.06	16:00:00	5802.6201171875
2025.03.06	16:05:00	5811.4501953125
2025.03.06	16:10:00	5804.9501953125
2025.03.06	16:15:00	5802.580078125
2025.03.06	16:20:00	5796.08984375
2025.03.06	16:25:00	5797.25
2025.03.06	16:30:00	5802.4501953125
2025.03.06	16:35:00	5782.97998046875
2025.03.06	16:40:00	5778.47021484375
2025.03.06	16:45:00	5775.580078125
2025.03.06	16:50:00	5764.580078125
2025.03.06	16:55:00	5756.240234375
2025.03.06	17:00:00	5744.58984375
2025.03.06	17:05:00	5748.2099609375
2025.03.06	17:10:00	5740.580078125
2025.03.06	17:15:00	5745.5
2025.03.06	17:20:00	5745.06982421875
2025.03.06	17:25:00	5736.6298828125
2025.03.06	17:30:00	5739.68994140625
2025.03.06	17:35:00	5733.25
2025.03.06	17:40:00	5736.68994140625
2025.03.06	17:45:00	5724.10009765625
2025.03.06	17:50:00	5728.66015625
2025.03.06	17:55:00	5741.33984375
2025.03.06	18:00:00	5735.3701171875
2025.03.06	18:05:00	5734.91015625
2025.03.06	18:10:00	5740.2099609375
2025.03.06	18:15:00	5748.7998046875
2025.03.06	18:20:00	5750.72021484375
2025.03.06	18:25:00	5736.080078125
2025.03.06	18:30:00	5736.47021484375
2025.03.06	18:35:00	5722.81005859375
2025.03.06	18:40:00	5721.97998046875
2025.03.06	18:45:00	5728.18994140625
2025.03.06	18:50:00	5732.58984375
2025.03.06	18:55:00	5732.39013671875
2025.03.06	19:00:00	5720.56005859375
2025.03.06	19:05:00	5725.3798828125
2025.03.06	19:10:00	5726.27978515625
2025.03.06	19:15:00	5719.56982421875
2025.03.06	19:20:00	5722.85009765625
2025.03.06	19:25:00	5716.72021484375
2025.03.06	19:30:00	5716.93017578125
2025.03.06	19:35:00	5718.47998046875
2025.03.06	19:40:00	5728.5400390625
2025.03.06	19:45:00	5747.64990234375
2025.03.06	19:50:00	5749.5
2025.03.06	19:55:00	5721.259765625
2025.03.06	20:00:00	5732.33984375
2025.03.06	20:05:00	5734.509765625
2025.03.06	20:10:00	5742.43017578125
2025.03.06	20:15:00	5742.85986328125
2025.03.06	20:20:00	5727.47021484375
2025.03.06	20:25:00	5740.77978515625
2025.03.06	20:30:00	5740.2998046875
2025.03.06	20:35:00	5735.97021484375
2025.03.06	20:40:00	5729.080078125
2025.03.06	20:45:00	5738.66015625
2025.03.06	20:50:00	5743.419921875
2025.03.06	20:55:00	5738.490234375
2025.03.07	14:30:00	5736.14013671875
2025.03.07	14:35:00	5732.27978515625
2025.03.07	14:40:00	5748.16015625
2025.03.07	14:45:00	5763.6298828125
2025.03.07	14:50:00	5767.33984375
2025.03.07	14:55:00	5750.58984375
2025.03.07	15:00:00	5755.25
2025.03.07	15:05:00	5755.60009765625
2025.03.07	15:10:00	5742.0498046875
2025.03.07	15:15:00	5731.759765625
2025.03.07	15:20:00	5742.2001953125
2025.03.07	15:25:00	5732.7998046875
2025.03.07	15:30:00	5709.5400390625
2025.03.07	15:35:00	5700.830078125
2025.03.07	15:40:00	5705.35986328125
2025.03.07	15:45:00	5727.56982421875
2025.03.07	15:50:00	5718.740234375
2025.03.07	15:55:00	5718.22021484375
2025.03.07	16:00:00	5713.4501953125
2025.03.07	16:05:00	5715.06005859375
2025.03.07	16:10:00	5712.64013671875
2025.03.07	16:15:00	5700.14990234375
2025.03.07	16:20:00	5695.0498046875
2025.03.07	16:25:00	5685.080078125
2025.03.07	16:30:00	5685.02978515625
2025.03.07	16:35:00	5681.22998046875
2025.03.07	16:40:00	5680.02978515625
2025.03.07	16:45:00	5674.81982421875
2025.03.07	16:50:00	5672.4599609375
2025.03.07	16:55:00	5679.9501953125
2025.03.07	17:00:00	5684.18994140625
2025.03.07	17:05:00	5674.14990234375
2025.03.07	17:10:00	5678.89013671875
2025.03.07	17:15:00	5670.7900390625
2025.03.07	17:20:00	5684.72998046875
2025.03.07	17:25:00	5689.60986328125
2025.03.07	17:30:00	5703.7001953125
2025.03.07	17:35:00	5705.2099609375
2025.03.07	17:40:00	5722.330078125
2025.03.07	17:45:00	5723.93017578125
2025.03.07	17:50:00	5738.56005859375
2025.03.07	17:55:00	5712.27978515625
2025.03.07	18:00:00	5737.9501953125
2025.03.07	18:05:00	5738.4501953125
2025.03.07	18:10:00	5744.14990234375
2025.03.07	18:15:00	5746.72998046875
2025.03.07	18:20:00	5736.64990234375
2025.03.07	18:25:00	5735.64990234375
2025.03.07	18:30:00	5738.64013671875
2025.03.07	18:35:00	5755.10986328125
2025.03.07	18:40:00	5751.39990234375
2025.03.07	18:45:00	5754.14013671875
2025.03.07	18:50:00	5761.83984375
2025.03.07	18:55:00	5761.75
2025.03.07	19:00:00	5766.47998046875
2025.03.07	19:05:00	5752.18017578125
2025.03.07	19:10:00	5759.97998046875
2025.03.07	19:15:00	5769.009765625
2025.03.07	19:20:00	5781.35009765625
2025.03.07	19:25:00	5775.83984375
2025.03.07	19:30:00	5775.39013671875
2025.03.07	19:35:00	5776.10986328125
2025.03.07	19:40:00	5766.89013671875
2025.03.07	19:45:00	5759.81982421875
2025.03.07	19:50:00	5762.3701171875
2025.03.07	19:55:00	5761.77001953125
2025.03.07	20:00:00	5760.2998046875
2025.03.07	20:05:00	5773.68994140625
2025.03.07	20:10:00	5768.81005859375
2025.03.07	20:15:00	5774.2900390625
2025.03.07	20:20:00	5765.68994140625
2025.03.07	20:25:00	5769.81005859375
2025.03.07	20:30:00	5770.35986328125
2025.03.07	20:35:00	5749.52978515625
2025.03.07	20:40:00	5755.97998046875
2025.03.07	20:45:00	5768.580078125
2025.03.07	20:50:00	5774.259765625
2025.03.07	20:55:00	5769.14990234375
2025.03.10	13:30:00	5678.3701171875
2025.03.10	13:35:00	5691.81005859375
2025.03.10	13:40:00	5700.02001953125
2025.03.10	13:45:00	5692.7900390625
2025.03.10	13:50:00	5678.43994140625
2025.03.10	13:55:00	5681.47998046875
2025.03.10	14:00:00	5666.60986328125
2025.03.10	14:05:00	5666.0
2025.03.10	14:10:00	5671.740234375
2025.03.10	14:15:00	5665.580078125
2025.03.10	14:20:00	5671.52978515625
2025.03.10	14:25:00	5663.10009765625
2025.03.10	14:30:00	5655.14013671875
2025.03.10	14:35:00	5658.1201171875
2025.03.10	14:40:00	5653.85009765625
2025.03.10	14:45:00	5654.72998046875
2025.03.10	14:50:00	5643.52978515625
2025.03.10	14:55:00	5647.7900390625
2025.03.10	15:00:00	5654.58984375
2025.03.10	15:05:00	5660.830078125
2025.03.10	15:10:00	5659.89013671875
2025.03.10	15:15:00	5650.740234375
2025.03.10	15:20:00	5657.85009765625
2025.03.10	15:25:00	5659.16015625
2025.03.10	15:30:00	5668.0
2025.03.10	15:35:00	5663.81005859375
2025.03.10	15:40:00	5647.27001953125
2025.03.10	15:45:00	5659.0
2025.03.10	15:50:00	5654.35009765625
2025.03.10	15:55:00	5646.66015625
2025.03.10	16:00:00	5643.60986328125
2025.03.10	16:05:00	5643.5498046875
2025.03.10	16:10:00	5653.0400390625
2025.03.10	16:15:00	5639.64990234375
2025.03.10	16:20:00	5638.18017578125
2025.03.10	16:25:00	5644.93994140625
2025.03.10	16:30:00	5657.9599609375
2025.03.10	16:35:00	5635.740234375
2025.03.10	16:40:00	5637.33984375
2025.03.10	16:45:00	5639.580078125
2025.03.10	16:50:00	5642.0400390625
2025.03.10	16:55:00	5637.64013671875
2025.03.10	17:00:00	5628.85009765625
2025.03.10	17:05:00	5626.2099609375
2025.03.10	17:10:00	5627.85009765625
2025.03.10	17:15:00	5629.85986328125
2025.03.10	17:20:00	5635.06982421875
2025.03.10	17:25:00	5626.2998046875
2025.03.10	17:30:00	5620.2001953125
2025.03.10	17:35:00	5617.89990234375
2025.03.10	17:40:00	5615.85009765625
2025.03.10	17:45:00	5613.0498046875
2025.03.10	17:50:00	5618.27978515625
2025.03.10	17:55:00	5612.419921875
2025.03.10	18:00:00	5608.52001953125
2025.03.10	18:05:00	5608.97998046875
2025.03.10	18:10:00	5612.10986328125
2025.03.10	18:15:00	5610.43994140625
2025.03.10	18:20:00	5610.14013671875
2025.03.10	18:25:00	5605.89013671875
2025.03.10	18:30:00	5607.08984375
2025.03.10	18:35:00	5601.0400390625
2025.03.10	18:40:00	5600.22998046875
2025.03.10	18:45:00	5598.08984375
2025.03.10	18:50:00	5589.509765625
2025.03.10	18:55:00	5580.4599609375
2025.03.10	19:00:00	5575.97998046875
2025.03.10	19:05:00	5567.93994140625
2025.03.10	19:10:00	5583.91015625
2025.03.10	19:15:00	5596.18994140625
2025.03.10	19:20:00	5606.6201171875
2025.03.10	19:25:00	5605.02978515625
2025.03.10	19:30:00	5628.5
2025.03.10	19:35:00	5621.33984375
2025.03.10	19:40:00	5600.1201171875
2025.03.10	19:45:00	5611.31982421875
2025.03.10	19:50:00	5610.22998046875
2025.03.10	19:55:00	5615.0
2025.03.11	13:30:00	5597.25
2025.03.11	13:35:00	5615.35009765625
2025.03.11	13:40:00	5615.56982421875
2025.03.11	13:45:00	5624.009765625
2025.03.11	13:50:00	5606.22021484375
2025.03.11	13:55:00	5605.39013671875
2025.03.11	14:00:00	5577.43994140625
2025.03.11	14:05:00	5606.16015625
2025.03.11	14:10:00	5588.4599609375
2025.03.11	14:15:00	5590.3798828125
2025.03.11	14:20:00	5578.169921875
2025.03.11	14:25:00	5567.41015625
2025.03.11	14:30:00	5567.60009765625
2025.03.11	14:35:00	5554.77001953125
2025.03.11	14:40:00	5560.72998046875
2025.03.11	14:45:00	5556.39990234375
2025.03.11	14:50:00	5577.72021484375
2025.03.11	14:55:00	5556.419921875
2025.03.11	15:00:00	5556.97021484375
2025.03.11	15:05:00	5588.509765625
2025.03.11	15:10:00	5590.18017578125
2025.03.11	15:15:00	5592.1298828125
2025.03.11	15:20:00	5581.39013671875
2025.03.11	15:25:00	5580.27001953125
2025.03.11	15:30:00	5591.43994140625
2025.03.11	15:35:00	5592.7998046875
2025.03.11	15:40:00	5602.60986328125
2025.03.11	15:45:00	5600.4501953125
2025.03.11	15:50:00	5598.7900390625
2025.03.11	15:55:00	5579.97021484375
2025.03.11	16:00:00	5578.43994140625
2025.03.11	16:05:00	5568.77978515625
2025.03.11	16:10:00	5557.7998046875
2025.03.11	16:15:00	5563.77001953125
2025.03.11	16:20:00	5567.509765625
2025.03.11	16:25:00	5566.93994140625
2025.03.11	16:30:00	5572.89013671875
2025.03.11	16:35:00	5563.25
2025.03.11	16:40:00	5561.7099609375
2025.03.11	16:45:00	5564.81982421875
2025.03.11	16:50:00	5553.22998046875
2025.03.11	16:55:00	5551.10986328125
2025.03.11	17:00:00	5544.56005859375
2025.03.11	17:05:00	5545.06982421875
2025.03.11	17:10:00	5542.33984375
2025.03.11	17:15:00	5545.080078125
2025.03.11	17:20:00	5535.77001953125
2025.03.11	17:25:00	5530.06982421875
2025.03.11	17:30:00	5532.6201171875
2025.03.11	17:35:00	5536.7900390625
2025.03.11	17:40:00	5546.02978515625
2025.03.11	17:45:00	5556.18994140625
2025.03.11	17:50:00	5555.31982421875
2025.03.11	17:55:00	5549.7001953125
2025.03.11	18:00:00	5571.81982421875
2025.03.11	18:05:00	5575.10986328125
2025.03.11	18:10:00	5586.10009765625
2025.03.11	18:15:00	5584.8701171875
2025.03.11	18:20:00	5593.22998046875
2025.03.11	18:25:00	5592.7099609375
2025.03.11	18:30:00	5585.8798828125
2025.03.11	18:35:00	5594.52001953125
2025.03.11	18:40:00	5614.330078125
2025.03.11	18:45:00	5620.009765625
2025.03.11	18:50:00	5629.740234375
2025.03.11	18:55:00	5623.52001953125
2025.03.11	19:00:00	5616.2900390625
2025.03.11	19:05:00	5626.16015625
2025.03.11	19:10:00	5611.759765625
2025.03.11	19:15:00	5605.4599609375
2025.03.11	19:20:00	5597.4501953125
2025.03.11	19:25:00	5604.31005859375
2025.03.11	19:30:00	5601.580078125
2025.03.11	19:35:00	5598.91015625
2025.03.11	19:40:00	5603.47021484375
2025.03.11	19:45:00	5607.580078125
2025.03.11	19:50:00	5588.6298828125
2025.03.11	19:55:00	5571.7900390625
2025.03.12	13:30:00	5633.8798828125
2025.03.12	13:35:00	5633.14013671875
2025.03.12	13:40:00	5613.91015625
2025.03.12	13:45:00	5611.0400390625
2025.03.12	13:50:00	5606.06005859375
2025.03.12	13:55:00	5603.3798828125
2025.03.12	14:00:00	5601.4599609375
2025.03.12	14:05:00	5611.0400390625
2025.03.12	14:10:00	5602.39990234375
2025.03.12	14:15:00	5599.9599609375
2025.03.12	14:20:00	5593.0400390625
2025.03.12	14:25:00	5599.3798828125
2025.03.12	14:30:00	5583.2900390625
2025.03.12	14:35:00	5579.7001953125
2025.03.12	14:40:00	5573.080078125
2025.03.12	14:45:00	5569.7998046875
2025.03.12	14:50:00	5582.14013671875
2025.03.12	14:55:00	5563.27978515625
2025.03.12	15:00:00	5556.39990234375
2025.03.12	15:05:00	5553.64990234375
2025.03.12	15:10:00	5557.43017578125
2025.03.12	15:15:00	5565.27978515625
2025.03.12	15:20:00	5571.60986328125
2025.03.12	15:25:00	5577.43994140625
2025.03.12	15:30:00	5580.10009765625
2025.03.12	15:35:00	5587.08984375
2025.03.12	15:40:00	5587.7099609375
2025.03.12	15:45:00	5594.509765625
2025.03.12	15:50:00	5598.0
2025.03.12	15:55:00	5599.85986328125
2025.03.12	16:00:00	5594.68017578125
2025.03.12	16:05:00	5605.830078125
2025.03.12	16:10:00	5608.85986328125
2025.03.12	16:15:00	5612.18017578125
2025.03.12	16:20:00	5615.330078125
2025.03.12	16:25:00	5611.0
2025.03.12	16:30:00	5619.240234375
2025.03.12	16:35:00	5613.35009765625
2025.03.12	16:40:00	5597.5498046875
2025.03.12	16:45:00	5615.35986328125
2025.03.12	16:50:00	5612.27001953125
2025.03.12	16:55:00	5599.77001953125
2025.03.12	17:00:00	5601.27978515625
2025.03.12	17:05:00	5607.89990234375
2025.03.12	17:10:00	5613.31005859375
2025.03.12	17:15:00	5612.2900390625
2025.03.12	17:20:00	5619.47998046875
2025.03.12	17:25:00	5622.47998046875
2025.03.12	17:30:00	5619.7998046875
2025.03.12	17:35:00	5618.990234375
2025.03.12	17:40:00	5616.14013671875
2025.03.12	17:45:00	5612.52001953125
2025.03.12	17:50:00	5602.33984375
2025.03.12	17:55:00	5587.740234375
2025.03.12	18:00:00	5595.419921875
2025.03.12	18:05:00	5592.6201171875
2025.03.12	18:10:00	5602.6298828125
2025.03.12	18:15:00	5605.08984375
2025.03.12	18:20:00	5604.10986328125
2025.03.12	18:25:00	5610.169921875
2025.03.12	18:30:00	5613.02978515625
2025.03.12	18:35:00	5611.9501953125
2025.03.12	18:40:00	5620.0400390625
2025.03.12	18:45:00	5624.64013671875
2025.03.12	18:50:00	5618.5498046875
2025.03.12	18:55:00	5620.7099609375
2025.03.12	19:00:00	5614.5498046875
2025.03.12	19:05:00	5614.85009765625
2025.03.12	19:10:00	5610.47021484375
2025.03.12	19:15:00	5611.7998046875
2025.03.12	19:20:00	5603.919921875
2025.03.12	19:25:00	5605.009765625
2025.03.12	19:30:00	5603.7900390625
2025.03.12	19:35:00	5599.85009765625
2025.03.12	19:40:00	5601.35009765625
2025.03.12	19:45:00	5604.490234375
2025.03.12	19:50:00	5602.7900390625
2025.03.12	19:55:00	5598.27978515625
2025.03.13	13:30:00	5591.47021484375
2025.03.13	13:35:00	5588.7998046875
2025.03.13	13:40:00	5579.97998046875
2025.03.13	13:45:00	5576.08984375
2025.03.13	13:50:00	5563.2001953125
2025.03.13	13:55:00	5557.740234375
2025.03.13	14:00:00	5563.66015625
2025.03.13	14:05:00	5572.18994140625
2025.03.13	14:10:00	5582.97021484375
2025.03.13	14:15:00	5590.64013671875
2025.03.13	14:20:00	5592.14990234375
2025.03.13	14:25:00	5579.22021484375
2025.03.13	14:30:00	5579.97998046875
2025.03.13	14:35:00	5571.7099609375
2025.03.13	14:40:00	5571.740234375
2025.03.13	14:45:00	5568.4501953125
2025.03.13	14:50:00	5575.31982421875
2025.03.13	14:55:00	5567.93017578125
2025.03.13	15:00:00	5573.64013671875
2025.03.13	15:05:00	5559.2001953125
2025.03.13	15:10:00	5557.4599609375
2025.03.13	15:15:00	5557.56982421875
2025.03.13	15:20:00	5557.97998046875
2025.03.13	15:25:00	5550.91015625
2025.03.13	15:30:00	5551.02978515625
2025.03.13	15:35:00	5536.7099609375
2025.03.13	15:40:00	5550.97021484375
2025.03.13	15:45:00	5549.919921875
2025.03.13	15:50:00	5537.2099609375
2025.03.13	15:55:00	5531.60009765625
2025.03.13	16:00:00	5539.68994140625
2025.03.13	16:05:00	5544.990234375
2025.03.13	16:10:00	5537.27978515625
2025.03.13	16:15:00	5537.93994140625
2025.03.13	16:20:00	5533.5498046875
2025.03.13	16:25:00	5533.5
2025.03.13	16:30:00	5545.68017578125
2025.03.13	16:35:00	5551.08984375
2025.03.13	16:40:00	5539.66015625
2025.03.13	16:45:00	5527.18994140625
2025.03.13	16:50:00	5529.27978515625
2025.03.13	16:55:00	5532.72998046875
2025.03.13	17:00:00	5535.60009765625
2025.03.13	17:05:00	5528.43017578125
2025.03.13	17:10:00	5522.9501953125
2025.03.13	17:15:00	5512.919921875
2025.03.13	17:20:00	5516.02001953125
2025.03.13	17:25:00	5519.16015625
2025.03.13	17:30:00	5510.8701171875
2025.03.13	17:35:00	5508.97021484375
2025.03.13	17:40:00	5507.35986328125
