<DATE>	<TIME>	<CLOSE>
2025.04.02	15:10:00	13320.2998046875
2025.04.02	15:15:00	13326.0
2025.04.02	15:20:00	13330.7001953125
2025.04.02	15:25:00	13335.599609375
2025.04.03	07:00:00	13152.400390625
2025.04.03	07:05:00	13161.7998046875
2025.04.03	07:10:00	13111.5
2025.04.03	07:15:00	13134.0
2025.04.03	07:20:00	13194.2998046875
2025.04.03	07:25:00	13206.0
2025.04.03	07:30:00	13190.2998046875
2025.04.03	07:35:00	13183.599609375
2025.04.03	07:40:00	13197.7001953125
2025.04.03	07:45:00	13202.900390625
2025.04.03	07:50:00	13187.7001953125
2025.04.03	07:55:00	13215.2001953125
2025.04.03	08:00:00	13219.900390625
2025.04.03	08:05:00	13237.0
2025.04.03	08:10:00	13228.900390625
2025.04.03	08:15:00	13258.099609375
2025.04.03	08:20:00	13241.7998046875
2025.04.03	08:25:00	13253.2998046875
2025.04.03	08:30:00	13244.900390625
2025.04.03	08:35:00	13263.400390625
2025.04.03	08:40:00	13247.2998046875
2025.04.03	08:45:00	13251.5
2025.04.03	08:50:00	13259.599609375
2025.04.03	08:55:00	13276.7998046875
2025.04.03	09:00:00	13262.2001953125
2025.04.03	09:05:00	13242.900390625
2025.04.03	09:10:00	13229.2998046875
2025.04.03	09:15:00	13230.7998046875
2025.04.03	09:20:00	13236.400390625
2025.04.03	09:25:00	13242.2001953125
2025.04.03	09:30:00	13239.2001953125
2025.04.03	09:35:00	13252.2998046875
2025.04.03	09:40:00	13248.099609375
2025.04.03	09:45:00	13234.099609375
2025.04.03	09:50:00	13226.900390625
2025.04.03	09:55:00	13221.0
2025.04.03	10:00:00	13215.400390625
2025.04.03	10:05:00	13221.099609375
2025.04.03	10:10:00	13207.7998046875
2025.04.03	10:15:00	13214.2001953125
2025.04.03	10:20:00	13225.400390625
2025.04.03	10:25:00	13204.2998046875
2025.04.03	10:30:00	13198.5
2025.04.03	10:35:00	13191.900390625
2025.04.03	10:40:00	13197.7001953125
2025.04.03	10:45:00	13190.7998046875
2025.04.03	10:50:00	13171.400390625
2025.04.03	10:55:00	13160.7998046875
2025.04.03	11:00:00	13156.2998046875
2025.04.03	11:05:00	13164.599609375
2025.04.03	11:10:00	13165.900390625
2025.04.03	11:15:00	13162.599609375
2025.04.03	11:20:00	13147.599609375
2025.04.03	11:25:00	13147.900390625
2025.04.03	11:30:00	13130.900390625
2025.04.03	11:35:00	13146.0
2025.04.03	11:40:00	13144.099609375
2025.04.03	11:45:00	13142.599609375
2025.04.03	11:50:00	13124.7001953125
2025.04.03	11:55:00	13133.0
2025.04.03	12:00:00	13143.7998046875
2025.04.03	12:05:00	13146.599609375
2025.04.03	12:10:00	13153.0
2025.04.03	12:15:00	13159.099609375
2025.04.03	12:20:00	13167.7001953125
2025.04.03	12:25:00	13171.0
2025.04.03	12:30:00	13165.599609375
2025.04.03	12:35:00	13163.2998046875
2025.04.03	12:40:00	13154.599609375
2025.04.03	12:45:00	13132.7998046875
2025.04.03	12:50:00	13136.2001953125
2025.04.03	12:55:00	13119.400390625
2025.04.03	13:00:00	13126.400390625
2025.04.03	13:05:00	13143.900390625
2025.04.03	13:10:00	13137.2998046875
2025.04.03	13:15:00	13136.7001953125
2025.04.03	13:20:00	13123.7998046875
2025.04.03	13:25:00	13136.7998046875
2025.04.03	13:30:00	13171.5
2025.04.03	13:35:00	13182.7001953125
2025.04.03	13:40:00	13178.5
2025.04.03	13:45:00	13171.900390625
2025.04.03	13:50:00	13168.400390625
2025.04.03	13:55:00	13190.400390625
2025.04.03	14:00:00	13183.7998046875
2025.04.03	14:05:00	13185.599609375
2025.04.03	14:10:00	13200.900390625
2025.04.03	14:15:00	13193.599609375
2025.04.03	14:20:00	13195.099609375
2025.04.03	14:25:00	13207.400390625
2025.04.03	14:30:00	13201.7001953125
2025.04.03	14:35:00	13189.7998046875
2025.04.03	14:40:00	13197.7998046875
2025.04.03	14:45:00	13184.2998046875
2025.04.03	14:50:00	13192.099609375
2025.04.03	14:55:00	13196.0
2025.04.03	15:00:00	13195.2001953125
2025.04.03	15:05:00	13199.2998046875
2025.04.03	15:10:00	13224.7001953125
2025.04.03	15:15:00	13237.7998046875
2025.04.03	15:20:00	13223.2001953125
2025.04.03	15:25:00	13216.5
2025.04.04	07:00:00	13012.900390625
2025.04.04	07:05:00	13028.400390625
2025.04.04	07:10:00	13065.599609375
2025.04.04	07:15:00	13015.2001953125
2025.04.04	07:20:00	12979.2998046875
2025.04.04	07:25:00	12982.5
2025.04.04	07:30:00	12952.2001953125
2025.04.04	07:35:00	12914.0
2025.04.04	07:40:00	12866.7001953125
2025.04.04	07:45:00	12891.099609375
2025.04.04	07:50:00	12862.599609375
2025.04.04	07:55:00	12806.7001953125
2025.04.04	08:00:00	12791.0
2025.04.04	08:05:00	12819.7001953125
2025.04.04	08:10:00	12773.900390625
2025.04.04	08:15:00	12777.900390625
2025.04.04	08:20:00	12783.7998046875
2025.04.04	08:25:00	12813.900390625
2025.04.04	08:30:00	12770.2998046875
2025.04.04	08:35:00	12775.0
2025.04.04	08:40:00	12762.5
2025.04.04	08:45:00	12786.5
2025.04.04	08:50:00	12757.400390625
2025.04.04	08:55:00	12734.5
2025.04.04	09:00:00	12708.2001953125
2025.04.04	09:05:00	12725.7001953125
2025.04.04	09:10:00	12681.900390625
2025.04.04	09:15:00	12687.2001953125
2025.04.04	09:20:00	12668.099609375
2025.04.04	09:25:00	12635.0
2025.04.04	09:30:00	12667.099609375
2025.04.04	09:35:00	12678.599609375
2025.04.04	09:40:00	12685.0
2025.04.04	09:45:00	12695.900390625
2025.04.04	09:50:00	12657.2001953125
