<DATE>	<TIME>	<CLOSE>
2025.03.03	12:50:00	13405.2998046875
2025.03.03	12:55:00	13409.7001953125
2025.03.03	13:00:00	13409.7998046875
2025.03.03	13:05:00	13405.7001953125
2025.03.03	13:10:00	13392.5
2025.03.03	13:15:00	13390.599609375
2025.03.03	13:20:00	13395.2001953125
2025.03.03	13:25:00	13398.599609375
2025.03.03	13:30:00	13398.599609375
2025.03.03	13:35:00	13393.7998046875
2025.03.03	13:40:00	13400.5
2025.03.03	13:45:00	13399.7998046875
2025.03.03	13:50:00	13403.0
2025.03.03	13:55:00	13401.5
2025.03.03	14:00:00	13410.2001953125
2025.03.03	14:05:00	13423.400390625
2025.03.03	14:10:00	13419.2998046875
2025.03.03	14:15:00	13419.0
2025.03.03	14:20:00	13420.7998046875
2025.03.03	14:25:00	13411.400390625
2025.03.03	14:30:00	13436.2001953125
2025.03.03	14:35:00	13435.0
2025.03.03	14:40:00	13417.2001953125
2025.03.03	14:45:00	13411.900390625
2025.03.03	14:50:00	13414.599609375
2025.03.03	14:55:00	13421.599609375
2025.03.03	15:00:00	13407.099609375
2025.03.03	15:05:00	13405.2998046875
2025.03.03	15:10:00	13399.900390625
2025.03.03	15:15:00	13389.5
2025.03.03	15:20:00	13399.0
2025.03.03	15:25:00	13420.5
2025.03.03	15:30:00	13415.7001953125
2025.03.03	15:35:00	13406.900390625
2025.03.03	15:40:00	13424.0
2025.03.03	15:45:00	13421.599609375
2025.03.03	15:50:00	13415.599609375
2025.03.03	15:55:00	13412.900390625
2025.03.03	16:00:00	13407.7998046875
2025.03.03	16:05:00	13396.7998046875
2025.03.03	16:10:00	13391.599609375
2025.03.03	16:15:00	13393.099609375
2025.03.03	16:20:00	13403.599609375
2025.03.03	16:25:00	13388.5
2025.03.04	08:00:00	13274.7001953125
2025.03.04	08:05:00	13213.7998046875
2025.03.04	08:10:00	13234.2001953125
2025.03.04	08:15:00	13225.7001953125
2025.03.04	08:20:00	13219.7001953125
2025.03.04	08:25:00	13214.099609375
2025.03.04	08:30:00	13216.0
2025.03.04	08:35:00	13234.599609375
2025.03.04	08:40:00	13228.099609375
2025.03.04	08:45:00	13190.7998046875
2025.03.04	08:50:00	13175.5
2025.03.04	08:55:00	13181.7998046875
2025.03.04	09:00:00	13180.099609375
2025.03.04	09:05:00	13169.7001953125
2025.03.04	09:10:00	13158.7998046875
2025.03.04	09:15:00	13149.400390625
2025.03.04	09:20:00	13165.5
2025.03.04	09:25:00	13170.599609375
2025.03.04	09:30:00	13173.2998046875
2025.03.04	09:35:00	13160.7998046875
2025.03.04	09:40:00	13159.7001953125
2025.03.04	09:45:00	13157.0
2025.03.04	09:50:00	13120.900390625
2025.03.04	09:55:00	13111.400390625
2025.03.04	10:00:00	13102.5
2025.03.04	10:05:00	13094.0
2025.03.04	10:10:00	13078.0
2025.03.04	10:15:00	13084.0
2025.03.04	10:20:00	13066.0
2025.03.04	10:25:00	13062.7998046875
2025.03.04	10:30:00	13056.099609375
2025.03.04	10:35:00	13055.599609375
2025.03.04	10:40:00	13069.400390625
2025.03.04	10:45:00	13085.2001953125
2025.03.04	10:50:00	13084.0
2025.03.04	10:55:00	13076.900390625
2025.03.04	11:00:00	13058.2001953125
2025.03.04	11:05:00	13058.900390625
2025.03.04	11:10:00	13073.900390625
2025.03.04	11:15:00	13068.099609375
2025.03.04	11:20:00	13075.599609375
2025.03.04	11:25:00	13076.7001953125
2025.03.04	11:30:00	13069.7001953125
2025.03.04	11:35:00	13066.2001953125
2025.03.04	11:40:00	13085.2001953125
2025.03.04	11:45:00	13080.0
2025.03.04	11:50:00	13076.0
2025.03.04	11:55:00	13079.2001953125
2025.03.04	12:00:00	13061.2998046875
2025.03.04	12:05:00	13069.0
2025.03.04	12:10:00	13078.0
2025.03.04	12:15:00	13071.900390625
2025.03.04	12:20:00	13068.599609375
2025.03.04	12:25:00	13066.400390625
2025.03.04	12:30:00	13061.099609375
2025.03.04	12:35:00	13062.7998046875
2025.03.04	12:40:00	13069.099609375
2025.03.04	12:45:00	13075.7998046875
2025.03.04	12:50:00	13070.599609375
2025.03.04	12:55:00	13073.0
2025.03.04	13:00:00	13060.900390625
2025.03.04	13:05:00	13070.099609375
2025.03.04	13:10:00	13059.7998046875
2025.03.04	13:15:00	13057.2998046875
2025.03.04	13:20:00	13071.2001953125
2025.03.04	13:25:00	13063.900390625
2025.03.04	13:30:00	13065.5
2025.03.04	13:35:00	13069.900390625
2025.03.04	13:40:00	13081.599609375
2025.03.04	13:45:00	13079.2998046875
2025.03.04	13:50:00	13065.2998046875
2025.03.04	13:55:00	13057.5
2025.03.04	14:00:00	13074.900390625
2025.03.04	14:05:00	13098.400390625
2025.03.04	14:10:00	13107.599609375
2025.03.04	14:15:00	13095.900390625
2025.03.04	14:20:00	13090.7998046875
2025.03.04	14:25:00	13078.5
2025.03.04	14:30:00	13039.400390625
2025.03.04	14:35:00	13064.2998046875
2025.03.04	14:40:00	13053.099609375
2025.03.04	14:45:00	13056.0
2025.03.04	14:50:00	13039.099609375
2025.03.04	14:55:00	13040.599609375
2025.03.04	15:00:00	13037.2998046875
2025.03.04	15:05:00	13020.7001953125
2025.03.04	15:10:00	13036.099609375
2025.03.04	15:15:00	13004.7001953125
2025.03.04	15:20:00	13012.2001953125
2025.03.04	15:25:00	13016.7998046875
2025.03.04	15:30:00	13037.5
2025.03.04	15:35:00	13033.400390625
2025.03.04	15:40:00	13061.599609375
2025.03.04	15:45:00	13068.7001953125
2025.03.04	15:50:00	13051.599609375
2025.03.04	15:55:00	13041.599609375
2025.03.04	16:00:00	13040.5
2025.03.04	16:05:00	13033.2998046875
2025.03.04	16:10:00	13047.099609375
2025.03.04	16:15:00	13035.5
2025.03.04	16:20:00	13033.2998046875
2025.03.04	16:25:00	13026.7998046875
2025.03.05	08:00:00	13243.099609375
2025.03.05	08:05:00	13265.099609375
2025.03.05	08:10:00	13279.900390625
2025.03.05	08:15:00	13288.2998046875
2025.03.05	08:20:00	13276.400390625
2025.03.05	08:25:00	13277.7001953125
2025.03.05	08:30:00	13280.7998046875
2025.03.05	08:35:00	13295.0
2025.03.05	08:40:00	13298.0
2025.03.05	08:45:00	13272.400390625
2025.03.05	08:50:00	13256.099609375
2025.03.05	08:55:00	13238.0
2025.03.05	09:00:00	13243.2998046875
2025.03.05	09:05:00	13247.7998046875
2025.03.05	09:10:00	13263.599609375
2025.03.05	09:15:00	13256.5
2025.03.05	09:20:00	13287.099609375
2025.03.05	09:25:00	13287.7001953125
2025.03.05	09:30:00	13289.400390625
2025.03.05	09:35:00	13316.7998046875
2025.03.05	09:40:00	13322.2001953125
2025.03.05	09:45:00	13322.900390625
2025.03.05	09:50:00	13320.900390625
2025.03.05	09:55:00	13329.099609375
2025.03.05	10:00:00	13337.5
2025.03.05	10:05:00	13339.2998046875
2025.03.05	10:10:00	13329.0
2025.03.05	10:15:00	13333.0
2025.03.05	10:20:00	13316.599609375
2025.03.05	10:25:00	13298.2001953125
2025.03.05	10:30:00	13295.0
2025.03.05	10:35:00	13308.7998046875
2025.03.05	10:40:00	13302.5
2025.03.05	10:45:00	13274.599609375
2025.03.05	10:50:00	13267.2998046875
2025.03.05	10:55:00	13256.2998046875
2025.03.05	11:00:00	13250.0
2025.03.05	11:05:00	13250.599609375
2025.03.05	11:10:00	13255.2001953125
2025.03.05	11:15:00	13258.099609375
2025.03.05	11:20:00	13246.2998046875
2025.03.05	11:25:00	13242.0
2025.03.05	11:30:00	13229.099609375
2025.03.05	11:35:00	13241.7998046875
2025.03.05	11:40:00	13250.099609375
2025.03.05	11:45:00	13249.7998046875
2025.03.05	11:50:00	13219.5
2025.03.05	11:55:00	13221.2001953125
2025.03.05	12:00:00	13214.2998046875
2025.03.05	12:05:00	13219.2001953125
2025.03.05	12:10:00	13225.099609375
2025.03.05	12:15:00	13219.2998046875
2025.03.05	12:20:00	13236.0
2025.03.05	12:25:00	13232.400390625
2025.03.05	12:30:00	13242.599609375
2025.03.05	12:35:00	13235.900390625
2025.03.05	12:40:00	13232.0
2025.03.05	12:45:00	13231.2001953125
2025.03.05	12:50:00	13226.7998046875
2025.03.05	12:55:00	13221.2001953125
2025.03.05	13:00:00	13235.5
2025.03.05	13:05:00	13256.2998046875
2025.03.05	13:10:00	13249.2998046875
2025.03.05	13:15:00	13233.900390625
2025.03.05	13:20:00	13235.2998046875
2025.03.05	13:25:00	13227.7001953125
2025.03.05	13:30:00	13252.5
2025.03.05	13:35:00	13262.5
2025.03.05	13:40:00	13274.400390625
2025.03.05	13:45:00	13275.5
2025.03.05	13:50:00	13267.900390625
2025.03.05	13:55:00	13263.599609375
2025.03.05	14:00:00	13244.900390625
2025.03.05	14:05:00	13238.7998046875
2025.03.05	14:10:00	13247.5
2025.03.05	14:15:00	13230.099609375
2025.03.05	14:20:00	13226.099609375
2025.03.05	14:25:00	13210.7001953125
2025.03.05	14:30:00	13224.2998046875
2025.03.05	14:35:00	13222.400390625
2025.03.05	14:40:00	13250.7998046875
2025.03.05	14:45:00	13239.900390625
2025.03.05	14:50:00	13244.7998046875
2025.03.05	14:55:00	13248.7001953125
2025.03.05	15:00:00	13272.2998046875
2025.03.05	15:05:00	13269.400390625
2025.03.05	15:10:00	13259.900390625
2025.03.05	15:15:00	13253.7998046875
2025.03.05	15:20:00	13250.599609375
2025.03.05	15:25:00	13234.599609375
2025.03.05	15:30:00	13246.2998046875
2025.03.05	15:35:00	13258.099609375
2025.03.05	15:40:00	13251.2998046875
2025.03.05	15:45:00	13250.900390625
2025.03.05	15:50:00	13258.0
2025.03.05	15:55:00	13249.2001953125
2025.03.05	16:00:00	13248.099609375
2025.03.05	16:05:00	13238.2001953125
2025.03.05	16:10:00	13229.2001953125
2025.03.05	16:15:00	13229.7001953125
2025.03.05	16:20:00	13227.900390625
2025.03.05	16:25:00	13221.900390625
2025.03.06	08:00:00	13287.5
2025.03.06	08:05:00	13284.2001953125
2025.03.06	08:10:00	13286.900390625
2025.03.06	08:15:00	13301.0
2025.03.06	08:20:00	13302.0
2025.03.06	08:25:00	13303.7998046875
2025.03.06	08:30:00	13295.900390625
2025.03.06	08:35:00	13309.0
2025.03.06	08:40:00	13269.2998046875
2025.03.06	08:45:00	13246.0
2025.03.06	08:50:00	13252.599609375
2025.03.06	08:55:00	13217.7001953125
2025.03.06	09:00:00	13207.5
2025.03.06	09:05:00	13203.2998046875
2025.03.06	09:10:00	13204.7998046875
2025.03.06	09:15:00	13188.2998046875
2025.03.06	09:20:00	13196.599609375
2025.03.06	09:25:00	13179.400390625
2025.03.06	09:30:00	13182.7001953125
2025.03.06	09:35:00	13165.099609375
2025.03.06	09:40:00	13173.7998046875
2025.03.06	09:45:00	13163.599609375
2025.03.06	09:50:00	13148.900390625
2025.03.06	09:55:00	13142.2001953125
2025.03.06	10:00:00	13146.400390625
2025.03.06	10:05:00	13140.7001953125
2025.03.06	10:10:00	13124.7998046875
2025.03.06	10:15:00	13155.0
2025.03.06	10:20:00	13159.900390625
2025.03.06	10:25:00	13161.2998046875
2025.03.06	10:30:00	13157.2001953125
2025.03.06	10:35:00	13144.0
2025.03.06	10:40:00	13128.2001953125
2025.03.06	10:45:00	13118.2001953125
2025.03.06	10:50:00	13113.7998046875
2025.03.06	10:55:00	13106.5
2025.03.06	11:00:00	13104.599609375
2025.03.06	11:05:00	13102.7001953125
2025.03.06	11:10:00	13110.400390625
2025.03.06	11:15:00	13125.2001953125
2025.03.06	11:20:00	13132.400390625
2025.03.06	11:25:00	13116.7001953125
2025.03.06	11:30:00	13131.7998046875
2025.03.06	11:35:00	13140.7001953125
2025.03.06	11:40:00	13159.599609375
2025.03.06	11:45:00	13163.2998046875
2025.03.06	11:50:00	13161.400390625
2025.03.06	11:55:00	13162.0
2025.03.06	12:00:00	13164.7998046875
2025.03.06	12:05:00	13151.099609375
2025.03.06	12:10:00	13143.2998046875
2025.03.06	12:15:00	13140.900390625
2025.03.06	12:20:00	13139.7998046875
2025.03.06	12:25:00	13144.2001953125
2025.03.06	12:30:00	13145.7001953125
2025.03.06	12:35:00	13131.7998046875
2025.03.06	12:40:00	13141.5
2025.03.06	12:45:00	13148.2001953125
2025.03.06	12:50:00	13146.7998046875
2025.03.06	12:55:00	13149.0
2025.03.06	13:00:00	13147.2998046875
2025.03.06	13:05:00	13139.5
2025.03.06	13:10:00	13126.5
2025.03.06	13:15:00	13122.7998046875
2025.03.06	13:20:00	13120.5
2025.03.06	13:25:00	13133.400390625
2025.03.06	13:30:00	13157.0
2025.03.06	13:35:00	13168.0
2025.03.06	13:40:00	13172.7001953125
2025.03.06	13:45:00	13163.0
2025.03.06	13:50:00	13152.900390625
2025.03.06	13:55:00	13162.2001953125
2025.03.06	14:00:00	13169.900390625
2025.03.06	14:05:00	13178.7998046875
2025.03.06	14:10:00	13178.2001953125
2025.03.06	14:15:00	13182.099609375
2025.03.06	14:20:00	13154.599609375
2025.03.06	14:25:00	13145.099609375
2025.03.06	14:30:00	13143.7001953125
2025.03.06	14:35:00	13144.900390625
2025.03.06	14:40:00	13173.099609375
2025.03.06	14:45:00	13198.7001953125
2025.03.06	14:50:00	13203.2001953125
2025.03.06	14:55:00	13193.7998046875
2025.03.06	15:00:00	13216.7998046875
2025.03.06	15:05:00	13222.2001953125
2025.03.06	15:10:00	13215.599609375
2025.03.06	15:15:00	13215.599609375
2025.03.06	15:20:00	13219.099609375
2025.03.06	15:25:00	13230.7001953125
2025.03.06	15:30:00	13234.0
2025.03.06	15:35:00	13237.599609375
2025.03.06	15:40:00	13226.5
2025.03.06	15:45:00	13224.7001953125
2025.03.06	15:50:00	13222.2998046875
2025.03.06	15:55:00	13236.7001953125
2025.03.06	16:00:00	13246.400390625
2025.03.06	16:05:00	13258.099609375
2025.03.06	16:10:00	13258.5
2025.03.06	16:15:00	13261.2998046875
2025.03.06	16:20:00	13252.599609375
2025.03.06	16:25:00	13251.0
2025.03.07	08:00:00	13124.900390625
2025.03.07	08:05:00	13118.7998046875
2025.03.07	08:10:00	13135.2998046875
2025.03.07	08:15:00	13142.7001953125
2025.03.07	08:20:00	13144.7001953125
2025.03.07	08:25:00	13151.099609375
2025.03.07	08:30:00	13140.900390625
2025.03.07	08:35:00	13134.2001953125
2025.03.07	08:40:00	13140.099609375
2025.03.07	08:45:00	13146.400390625
2025.03.07	08:50:00	13142.400390625
2025.03.07	08:55:00	13148.2998046875
2025.03.07	09:00:00	13176.099609375
2025.03.07	09:05:00	13179.599609375
2025.03.07	09:10:00	13194.5
2025.03.07	09:15:00	13186.900390625
2025.03.07	09:20:00	13178.400390625
2025.03.07	09:25:00	13176.5
2025.03.07	09:30:00	13178.599609375
2025.03.07	09:35:00	13178.900390625
2025.03.07	09:40:00	13179.0
2025.03.07	09:45:00	13190.599609375
2025.03.07	09:50:00	13191.2998046875
2025.03.07	09:55:00	13189.2001953125
2025.03.07	10:00:00	13185.2001953125
2025.03.07	10:05:00	13171.099609375
2025.03.07	10:10:00	13171.0
2025.03.07	10:15:00	13163.900390625
2025.03.07	10:20:00	13168.099609375
2025.03.07	10:25:00	13160.0
2025.03.07	10:30:00	13161.5
2025.03.07	10:35:00	13155.0
2025.03.07	10:40:00	13145.0
2025.03.07	10:45:00	13147.099609375
2025.03.07	10:50:00	13159.599609375
2025.03.07	10:55:00	13161.599609375
2025.03.07	11:00:00	13170.7001953125
2025.03.07	11:05:00	13174.900390625
2025.03.07	11:10:00	13173.2998046875
2025.03.07	11:15:00	13174.5
2025.03.07	11:20:00	13181.2998046875
2025.03.07	11:25:00	13184.2001953125
2025.03.07	11:30:00	13190.7998046875
2025.03.07	11:35:00	13196.0
2025.03.07	11:40:00	13193.599609375
2025.03.07	11:45:00	13189.5
2025.03.07	11:50:00	13188.400390625
2025.03.07	11:55:00	13190.0
2025.03.07	12:00:00	13184.5
2025.03.07	12:05:00	13185.2998046875
2025.03.07	12:10:00	13184.5
2025.03.07	12:15:00	13168.5
2025.03.07	12:20:00	13168.7001953125
2025.03.07	12:25:00	13153.0
2025.03.07	12:30:00	13154.7998046875
2025.03.07	12:35:00	13151.7001953125
2025.03.07	12:40:00	13155.2998046875
2025.03.07	12:45:00	13162.400390625
2025.03.07	12:50:00	13168.7001953125
2025.03.07	12:55:00	13177.5
2025.03.07	13:00:00	13170.7001953125
2025.03.07	13:05:00	13160.5
2025.03.07	13:10:00	13161.2998046875
2025.03.07	13:15:00	13151.599609375
2025.03.07	13:20:00	13157.2001953125
2025.03.07	13:25:00	13155.400390625
2025.03.07	13:30:00	13194.5
2025.03.07	13:35:00	13189.2998046875
2025.03.07	13:40:00	13196.400390625
2025.03.07	13:45:00	13200.599609375
2025.03.07	13:50:00	13201.2998046875
2025.03.07	13:55:00	13165.599609375
2025.03.07	14:00:00	13160.2998046875
2025.03.07	14:05:00	13150.099609375
2025.03.07	14:10:00	13155.5
2025.03.07	14:15:00	13154.0
2025.03.07	14:20:00	13158.400390625
2025.03.07	14:25:00	13161.2001953125
2025.03.07	14:30:00	13180.7998046875
2025.03.07	14:35:00	13186.5
2025.03.07	14:40:00	13207.099609375
2025.03.07	14:45:00	13224.400390625
2025.03.07	14:50:00	13231.099609375
2025.03.07	14:55:00	13235.2998046875
2025.03.07	15:00:00	13247.7998046875
2025.03.07	15:05:00	13242.599609375
2025.03.07	15:10:00	13243.2001953125
2025.03.07	15:15:00	13221.7998046875
2025.03.07	15:20:00	13257.5
2025.03.07	15:25:00	13259.099609375
2025.03.07	15:30:00	13232.900390625
2025.03.07	15:35:00	13218.099609375
2025.03.07	15:40:00	13224.2998046875
2025.03.07	15:45:00	13285.7001953125
2025.03.07	15:50:00	13256.599609375
2025.03.07	15:55:00	13268.5
2025.03.07	16:00:00	13273.2001953125
2025.03.07	16:05:00	13278.400390625
2025.03.07	16:10:00	13279.900390625
2025.03.07	16:15:00	13274.099609375
2025.03.07	16:20:00	13264.2998046875
2025.03.07	16:25:00	13255.900390625
2025.03.10	08:00:00	13267.5
2025.03.10	08:05:00	13242.7998046875
2025.03.10	08:10:00	13209.7998046875
2025.03.10	08:15:00	13195.900390625
2025.03.10	08:20:00	13210.2998046875
2025.03.10	08:25:00	13217.7001953125
2025.03.10	08:30:00	13191.7001953125
2025.03.10	08:35:00	13166.099609375
2025.03.10	08:40:00	13146.400390625
2025.03.10	08:45:00	13129.099609375
2025.03.10	08:50:00	13095.0
2025.03.10	08:55:00	13074.400390625
2025.03.10	09:00:00	13098.599609375
2025.03.10	09:05:00	13078.599609375
2025.03.10	09:10:00	13063.2001953125
2025.03.10	09:15:00	13104.599609375
2025.03.10	09:20:00	13125.400390625
2025.03.10	09:25:00	13120.099609375
2025.03.10	09:30:00	13128.900390625
2025.03.10	09:35:00	13127.0
2025.03.10	09:40:00	13138.900390625
2025.03.10	09:45:00	13158.900390625
2025.03.10	09:50:00	13140.599609375
2025.03.10	09:55:00	13138.2001953125
2025.03.10	10:00:00	13147.900390625
2025.03.10	10:05:00	13145.2998046875
2025.03.10	10:10:00	13138.7001953125
2025.03.10	10:15:00	13145.5
2025.03.10	10:20:00	13137.900390625
2025.03.10	10:25:00	13143.7998046875
2025.03.10	10:30:00	13132.7998046875
2025.03.10	10:35:00	13127.400390625
2025.03.10	10:40:00	13120.7998046875
2025.03.10	10:45:00	13118.599609375
2025.03.10	10:50:00	13127.5
2025.03.10	10:55:00	13129.7001953125
2025.03.10	11:00:00	13111.7001953125
2025.03.10	11:05:00	13116.900390625
2025.03.10	11:10:00	13117.7001953125
2025.03.10	11:15:00	13129.400390625
2025.03.10	11:20:00	13147.599609375
2025.03.10	11:25:00	13142.7001953125
2025.03.10	11:30:00	13143.7998046875
2025.03.10	11:35:00	13132.2001953125
2025.03.10	11:40:00	13135.2998046875
2025.03.10	11:45:00	13150.0
2025.03.10	11:50:00	13143.2001953125
2025.03.10	11:55:00	13142.0
2025.03.10	12:00:00	13145.0
2025.03.10	12:05:00	13127.7001953125
2025.03.10	12:10:00	13120.900390625
2025.03.10	12:15:00	13107.7998046875
2025.03.10	12:20:00	13123.599609375
2025.03.10	12:25:00	13112.099609375
2025.03.10	12:30:00	13109.2001953125
2025.03.10	12:35:00	13106.2998046875
2025.03.10	12:40:00	13127.7001953125
2025.03.10	12:45:00	13122.400390625
2025.03.10	12:50:00	13134.099609375
2025.03.10	12:55:00	13139.7998046875
2025.03.10	13:00:00	13141.900390625
2025.03.10	13:05:00	13137.7998046875
2025.03.10	13:10:00	13147.900390625
2025.03.10	13:15:00	13135.2998046875
2025.03.10	13:20:00	13125.599609375
2025.03.10	13:25:00	13127.2998046875
2025.03.10	13:30:00	13125.2998046875
2025.03.10	13:35:00	13169.0
2025.03.10	13:40:00	13179.5
2025.03.10	13:45:00	13150.5
2025.03.10	13:50:00	13131.099609375
2025.03.10	13:55:00	13135.0
2025.03.10	14:00:00	13106.400390625
2025.03.10	14:05:00	13100.0
2025.03.10	14:10:00	13103.0
2025.03.10	14:15:00	13092.7998046875
2025.03.10	14:20:00	13083.2998046875
2025.03.10	14:25:00	13073.2001953125
2025.03.10	14:30:00	13056.2998046875
2025.03.10	14:35:00	13061.0
2025.03.10	14:40:00	13064.2998046875
2025.03.10	14:45:00	13064.0
2025.03.10	14:50:00	13064.2998046875
2025.03.10	14:55:00	13066.7001953125
2025.03.10	15:00:00	13076.900390625
2025.03.10	15:05:00	13084.7001953125
2025.03.10	15:10:00	13104.2998046875
2025.03.10	15:15:00	13090.2998046875
2025.03.10	15:20:00	13100.400390625
2025.03.10	15:25:00	13092.0
2025.03.10	15:30:00	13105.900390625
2025.03.10	15:35:00	13101.599609375
2025.03.10	15:40:00	13076.2001953125
2025.03.10	15:45:00	13099.599609375
2025.03.10	15:50:00	13103.2001953125
2025.03.10	15:55:00	13091.5
2025.03.10	16:00:00	13081.2998046875
2025.03.10	16:05:00	13073.0
2025.03.10	16:10:00	13090.400390625
2025.03.10	16:15:00	13070.7001953125
2025.03.10	16:20:00	13069.599609375
2025.03.10	16:25:00	13071.7998046875
2025.03.11	08:00:00	13047.2001953125
2025.03.11	08:05:00	13034.400390625
2025.03.11	08:10:00	13075.5
2025.03.11	08:15:00	13054.599609375
2025.03.11	08:20:00	13057.599609375
2025.03.11	08:25:00	13081.400390625
2025.03.11	08:30:00	13082.2998046875
2025.03.11	08:35:00	13059.099609375
2025.03.11	08:40:00	13062.599609375
2025.03.11	08:45:00	13085.5
2025.03.11	08:50:00	13081.2001953125
2025.03.11	08:55:00	13111.2001953125
2025.03.11	09:00:00	13122.2001953125
2025.03.11	09:05:00	13126.7001953125
2025.03.11	09:10:00	13117.0
2025.03.11	09:15:00	13106.900390625
2025.03.11	09:20:00	13097.7998046875
2025.03.11	09:25:00	13104.099609375
2025.03.11	09:30:00	13103.400390625
2025.03.11	09:35:00	13091.2001953125
2025.03.11	09:40:00	13076.900390625
2025.03.11	09:45:00	13085.599609375
2025.03.11	09:50:00	13097.7001953125
2025.03.11	09:55:00	13096.599609375
2025.03.11	10:00:00	13082.5
2025.03.11	10:05:00	13070.599609375
2025.03.11	10:10:00	13059.599609375
2025.03.11	10:15:00	13066.099609375
2025.03.11	10:20:00	13062.099609375
2025.03.11	10:25:00	13073.5
2025.03.11	10:30:00	13070.099609375
2025.03.11	10:35:00	13072.099609375
2025.03.11	10:40:00	13054.7001953125
2025.03.11	10:45:00	13059.2998046875
2025.03.11	10:50:00	13070.7001953125
2025.03.11	10:55:00	13063.7001953125
2025.03.11	11:00:00	13047.2998046875
2025.03.11	11:05:00	13026.400390625
2025.03.11	11:10:00	13028.7998046875
2025.03.11	11:15:00	13041.2998046875
2025.03.11	11:20:00	13036.900390625
2025.03.11	11:25:00	13034.0
2025.03.11	11:30:00	13030.099609375
2025.03.11	11:35:00	13023.599609375
2025.03.11	11:40:00	13029.2001953125
2025.03.11	11:45:00	13014.400390625
2025.03.11	11:50:00	13014.900390625
2025.03.11	11:55:00	13012.599609375
2025.03.11	12:00:00	13013.900390625
2025.03.11	12:05:00	12997.2001953125
2025.03.11	12:10:00	12972.7001953125
2025.03.11	12:15:00	12995.2998046875
2025.03.11	12:20:00	13008.900390625
2025.03.11	12:25:00	13007.900390625
2025.03.11	12:30:00	12990.5
2025.03.11	12:35:00	13003.2998046875
2025.03.11	12:40:00	13010.7998046875
2025.03.11	12:45:00	13004.2998046875
2025.03.11	12:50:00	13012.099609375
2025.03.11	12:55:00	13009.2001953125
2025.03.11	13:00:00	13022.2998046875
2025.03.11	13:05:00	13016.2001953125
2025.03.11	13:10:00	13010.7001953125
2025.03.11	13:15:00	13002.5
2025.03.11	13:20:00	12993.2998046875
2025.03.11	13:25:00	12986.900390625
2025.03.11	13:30:00	12976.7998046875
2025.03.11	13:35:00	12985.400390625
2025.03.11	13:40:00	12983.5
2025.03.11	13:45:00	12978.2998046875
2025.03.11	13:50:00	12959.2998046875
2025.03.11	13:55:00	12963.0
2025.03.11	14:00:00	12935.7998046875
2025.03.11	14:05:00	12959.7998046875
2025.03.11	14:10:00	12931.2998046875
2025.03.11	14:15:00	12911.7998046875
2025.03.11	14:20:00	12892.7998046875
2025.03.11	14:25:00	12879.2001953125
2025.03.11	14:30:00	12874.900390625
2025.03.11	14:35:00	12844.599609375
2025.03.11	14:40:00	12867.7998046875
2025.03.11	14:45:00	12855.0
2025.03.11	14:50:00	12898.2001953125
2025.03.11	14:55:00	12876.900390625
2025.03.11	15:00:00	12878.2001953125
