<DATE>	<TIME>	<CLOSE>
2025.03.07	08:10:00	88080.9296875
2025.03.07	08:15:00	88154.5625
2025.03.07	08:20:00	88091.265625
2025.03.07	08:25:00	88068.1796875
2025.03.07	08:30:00	88104.3046875
2025.03.07	08:35:00	88066.359375
2025.03.07	08:40:00	88070.015625
2025.03.07	08:45:00	88265.890625
2025.03.07	08:50:00	88237.0546875
2025.03.07	08:55:00	88398.953125
2025.03.07	09:00:00	88481.9453125
2025.03.07	09:05:00	88436.875
2025.03.07	09:10:00	88617.4375
2025.03.07	09:15:00	88563.0078125
2025.03.07	09:20:00	88837.3984375
2025.03.07	09:25:00	89056.40625
2025.03.07	09:30:00	89554.8828125
2025.03.07	09:35:00	89095.15625
2025.03.07	09:40:00	89016.5390625
2025.03.07	09:45:00	89142.859375
2025.03.07	09:50:00	89015.3671875
2025.03.07	09:55:00	88965.375
2025.03.07	10:00:00	88852.65625
2025.03.07	10:05:00	88947.640625
2025.03.07	10:10:00	88970.765625
2025.03.07	10:15:00	89078.5546875
2025.03.07	10:20:00	89001.421875
2025.03.07	10:25:00	89040.8203125
2025.03.07	10:30:00	89065.0
2025.03.07	10:35:00	89183.3203125
2025.03.07	10:40:00	89203.5234375
2025.03.07	10:45:00	89215.828125
2025.03.07	10:50:00	89257.4140625
2025.03.07	10:55:00	89211.1875
2025.03.07	11:00:00	89138.0625
2025.03.07	11:05:00	89052.5234375
2025.03.07	11:10:00	89344.921875
2025.03.07	11:15:00	89270.421875
2025.03.07	11:20:00	89298.453125
2025.03.07	11:25:00	89174.6171875
2025.03.07	11:30:00	89051.65625
2025.03.07	11:35:00	89014.375
2025.03.07	11:40:00	88995.546875
2025.03.07	11:45:00	88975.578125
2025.03.07	11:50:00	88997.84375
2025.03.07	11:55:00	88943.453125
2025.03.07	12:00:00	88945.9140625
2025.03.07	12:05:00	89110.21875
2025.03.07	12:10:00	89235.6328125
2025.03.07	12:15:00	89138.7734375
2025.03.07	12:20:00	89054.484375
2025.03.07	12:25:00	89140.9765625
2025.03.07	12:30:00	89118.0078125
2025.03.07	12:35:00	88940.8671875
2025.03.07	12:40:00	88375.078125
2025.03.07	12:45:00	88684.84375
2025.03.07	12:50:00	88827.4921875
2025.03.07	12:55:00	89111.40625
2025.03.07	13:00:00	89184.5859375
2025.03.07	13:05:00	89439.5234375
2025.03.07	13:10:00	89709.5859375
2025.03.07	13:15:00	89358.828125
2025.03.07	13:20:00	89371.046875
2025.03.07	13:25:00	89211.2421875
2025.03.07	13:30:00	89680.2265625
2025.03.07	13:35:00	90153.9453125
2025.03.07	13:40:00	90125.546875
2025.03.07	13:45:00	89914.296875
2025.03.07	13:50:00	89769.5
2025.03.07	13:55:00	89316.9609375
2025.03.07	14:00:00	89589.25
2025.03.07	14:05:00	89708.453125
2025.03.07	14:10:00	89587.5859375
2025.03.07	14:15:00	89634.8125
2025.03.07	14:20:00	89240.7421875
2025.03.07	14:25:00	89016.1640625
2025.03.07	14:30:00	88963.5078125
2025.03.07	14:35:00	89284.125
2025.03.07	14:40:00	90218.6015625
2025.03.07	14:45:00	90667.921875
2025.03.07	14:50:00	90979.3984375
2025.03.07	14:55:00	90461.6328125
2025.03.07	15:00:00	90638.3984375
2025.03.07	15:05:00	90619.1328125
2025.03.07	15:10:00	90041.1875
2025.03.07	15:15:00	89526.9921875
2025.03.07	15:20:00	89786.7890625
2025.03.07	15:25:00	89157.640625
2025.03.07	15:30:00	88591.9375
2025.03.07	15:35:00	88430.9609375
2025.03.07	15:40:00	88463.328125
2025.03.07	15:45:00	88088.3828125
2025.03.07	15:50:00	88433.0625
2025.03.07	15:55:00	88445.3125
2025.03.07	16:00:00	88380.7265625
2025.03.07	16:05:00	88585.4609375
2025.03.07	16:10:00	88392.1875
2025.03.07	16:15:00	88266.5078125
2025.03.07	16:20:00	87751.4453125
2025.03.07	16:25:00	87537.453125
2025.03.07	16:30:00	87524.484375
2025.03.07	16:35:00	87231.078125
2025.03.07	16:40:00	87129.328125
2025.03.07	16:45:00	87080.84375
2025.03.07	16:50:00	86656.8515625
2025.03.07	16:55:00	87027.671875
2025.03.07	17:00:00	87510.2109375
2025.03.07	17:05:00	87015.59375
2025.03.07	17:10:00	86884.109375
2025.03.07	17:15:00	86771.140625
2025.03.07	17:20:00	87021.328125
2025.03.07	17:25:00	87317.3671875
2025.03.07	17:30:00	87457.7421875
2025.03.07	17:35:00	87653.0625
2025.03.07	17:40:00	87672.0234375
2025.03.07	17:45:00	88114.0859375
2025.03.07	17:50:00	88463.765625
2025.03.07	17:55:00	87475.8359375
2025.03.07	18:00:00	88162.8125
2025.03.07	18:05:00	88348.484375
2025.03.07	18:10:00	88159.125
2025.03.07	18:15:00	88247.75
2025.03.07	18:20:00	87738.578125
2025.03.07	18:25:00	88100.9296875
2025.03.07	18:30:00	88146.78125
2025.03.07	18:35:00	88422.65625
2025.03.07	18:40:00	88372.6015625
2025.03.07	18:45:00	88497.2578125
2025.03.07	18:50:00	88942.0546875
2025.03.07	18:55:00	88522.3203125
2025.03.07	19:00:00	88705.1171875
2025.03.07	19:05:00	88273.875
2025.03.07	19:10:00	88409.3671875
2025.03.07	19:15:00	88326.046875
2025.03.07	19:20:00	88513.796875
2025.03.07	19:25:00	88247.46875
2025.03.07	19:30:00	88288.65625
2025.03.07	19:35:00	88217.125
2025.03.07	19:40:00	87953.3046875
2025.03.07	19:45:00	87577.75
2025.03.07	19:50:00	87638.9453125
2025.03.07	19:55:00	87831.1328125
2025.03.07	20:00:00	87879.6796875
2025.03.07	20:05:00	88191.578125
2025.03.07	20:10:00	87964.0625
2025.03.07	20:15:00	87783.59375
2025.03.07	20:20:00	87703.8359375
2025.03.07	20:25:00	87472.125
2025.03.07	20:30:00	87663.4453125
2025.03.07	20:35:00	87072.2109375
2025.03.07	20:40:00	87415.828125
2025.03.07	20:45:00	87479.359375
2025.03.07	20:50:00	88094.6484375
2025.03.07	20:55:00	87073.0859375
2025.03.07	21:00:00	86877.1875
2025.03.07	21:05:00	86384.46875
2025.03.07	21:10:00	86461.4296875
2025.03.07	21:15:00	86260.9609375
2025.03.07	21:20:00	86828.4296875
2025.03.07	21:25:00	87123.8828125
2025.03.07	21:30:00	86937.390625
2025.03.07	21:35:00	86454.375
2025.03.07	21:40:00	86413.9453125
2025.03.07	21:45:00	86546.1875
2025.03.07	21:50:00	86257.2578125
2025.03.07	21:55:00	86367.4453125
2025.03.07	22:00:00	86255.8046875
2025.03.07	22:05:00	86024.8046875
2025.03.07	22:10:00	85827.3125
2025.03.07	22:15:00	85956.671875
2025.03.07	22:20:00	85969.8125
2025.03.07	22:25:00	86019.9765625
2025.03.07	22:30:00	86091.671875
2025.03.07	22:35:00	86303.578125
2025.03.07	22:40:00	86745.5390625
2025.03.07	22:45:00	86680.375
2025.03.07	22:50:00	86729.3046875
2025.03.07	22:55:00	86755.3359375
2025.03.07	23:00:00	86603.9296875
2025.03.07	23:05:00	86516.2265625
2025.03.07	23:10:00	86034.875
2025.03.07	23:15:00	86200.9375
2025.03.07	23:20:00	86345.0234375
2025.03.07	23:25:00	86513.8828125
2025.03.07	23:30:00	86539.9140625
2025.03.07	23:35:00	86450.890625
2025.03.07	23:40:00	86535.0234375
2025.03.07	23:45:00	86636.125
2025.03.07	23:50:00	86753.828125
2025.03.07	23:55:00	86745.3359375
2025.03.08	00:00:00	86673.5625
2025.03.08	00:05:00	86647.640625
2025.03.08	00:10:00	86547.59375
2025.03.08	00:15:00	86597.6640625
2025.03.08	00:20:00	86575.703125
2025.03.08	00:25:00	86639.1953125
2025.03.08	00:30:00	86612.5234375
2025.03.08	00:35:00	86682.4609375
2025.03.08	00:40:00	86721.578125
2025.03.08	00:45:00	86811.484375
2025.03.08	00:50:00	86835.4765625
2025.03.08	00:55:00	86751.8203125
2025.03.08	01:00:00	86681.765625
2025.03.08	01:05:00	86632.453125
2025.03.08	01:10:00	86321.96875
2025.03.08	01:15:00	86090.2265625
2025.03.08	01:20:00	86078.25
2025.03.08	01:25:00	86078.25
2025.03.08	01:30:00	85270.2265625
2025.03.08	01:35:00	85523.609375
2025.03.08	01:40:00	85609.0625
2025.03.08	01:45:00	85759.2734375
2025.03.08	01:50:00	85918.5234375
2025.03.08	01:55:00	86018.5859375
2025.03.08	02:00:00	86227.875
2025.03.08	02:05:00	86064.28125
2025.03.08	02:10:00	86178.78125
2025.03.08	02:15:00	86273.421875
2025.03.08	02:20:00	86040.640625
2025.03.08	02:25:00	86007.296875
2025.03.08	02:30:00	86060.640625
2025.03.08	02:35:00	86102.3125
2025.03.08	02:40:00	86113.0234375
2025.03.08	02:45:00	86006.046875
2025.03.08	02:50:00	86053.6484375
2025.03.08	02:55:00	86179.609375
2025.03.08	03:00:00	86052.3125
2025.03.08	03:05:00	85984.1953125
2025.03.08	03:10:00	85767.3671875
2025.03.08	03:15:00	85709.7421875
2025.03.08	03:20:00	85676.390625
2025.03.08	03:25:00	85771.6875
2025.03.08	03:30:00	85805.21875
2025.03.08	03:35:00	85883.078125
2025.03.08	03:40:00	85923.6484375
2025.03.08	03:45:00	86003.5234375
2025.03.08	03:50:00	85904.140625
2025.03.08	03:55:00	85973.9140625
2025.03.08	04:00:00	85752.359375
2025.03.08	04:05:00	85907.890625
2025.03.08	04:10:00	85952.78125
2025.03.08	04:15:00	85981.6875
2025.03.08	04:20:00	86089.1484375
2025.03.08	04:25:00	86216.40625
2025.03.08	04:30:00	86269.0546875
2025.03.08	04:35:00	86345.6328125
2025.03.08	04:40:00	86418.3203125
2025.03.08	04:45:00	86370.4453125
2025.03.08	04:50:00	86432.4296875
2025.03.08	04:55:00	86432.28125
2025.03.08	05:00:00	86371.875
2025.03.08	05:05:00	86355.484375
2025.03.08	05:10:00	86276.125
2025.03.08	05:15:00	86263.65625
2025.03.08	05:20:00	86198.875
2025.03.08	05:25:00	86218.8984375
2025.03.08	05:30:00	86115.1640625
2025.03.08	05:35:00	86061.578125
2025.03.08	05:40:00	86004.3515625
2025.03.08	05:45:00	86143.1953125
2025.03.08	05:50:00	86215.078125
2025.03.08	05:55:00	86260.0859375
2025.03.08	06:00:00	86310.9296875
2025.03.08	06:05:00	86382.5546875
2025.03.08	06:10:00	86422.828125
2025.03.08	06:15:00	86439.1015625
2025.03.08	06:20:00	86482.234375
2025.03.08	06:25:00	86587.4609375
2025.03.08	06:30:00	86509.1953125
2025.03.08	06:35:00	86466.4375
2025.03.08	06:40:00	86398.3125
2025.03.08	06:45:00	86300.828125
2025.03.08	06:50:00	86369.8671875
2025.03.08	06:55:00	86439.421875
2025.03.08	07:00:00	86444.9140625
2025.03.08	07:05:00	86508.7734375
2025.03.08	07:10:00	86462.3203125
2025.03.08	07:15:00	86449.2890625
2025.03.08	07:20:00	86439.4921875
2025.03.08	07:25:00	86388.6171875
2025.03.08	07:30:00	86354.1953125
2025.03.08	07:35:00	86378.40625
2025.03.08	07:40:00	86418.2734375
2025.03.08	07:45:00	86363.375
2025.03.08	07:50:00	86202.0234375
2025.03.08	07:55:00	86158.4375
2025.03.08	08:00:00	86245.9921875
2025.03.08	08:05:00	86117.734375
2025.03.08	08:10:00	86082.9609375
2025.03.08	08:15:00	86118.6328125
2025.03.08	08:20:00	86082.84375
2025.03.08	08:25:00	86090.5703125
2025.03.08	08:30:00	86162.921875
2025.03.08	08:35:00	86194.7109375
2025.03.08	08:40:00	86198.9375
2025.03.08	08:45:00	86193.5078125
2025.03.08	08:50:00	86068.421875
2025.03.08	08:55:00	86055.0703125
2025.03.08	09:00:00	86182.15625
2025.03.08	09:05:00	86200.8984375
2025.03.08	09:10:00	86234.71875
2025.03.08	09:15:00	86349.6640625
2025.03.08	09:20:00	86414.34375
2025.03.08	09:25:00	86348.484375
2025.03.08	09:30:00	86327.8828125
2025.03.08	09:35:00	86287.359375
2025.03.08	09:40:00	86174.84375
2025.03.08	09:45:00	86047.0859375
2025.03.08	09:50:00	85901.5859375
2025.03.08	09:55:00	85883.7734375
2025.03.08	10:00:00	86005.515625
2025.03.08	10:05:00	86018.15625
2025.03.08	10:10:00	85998.2421875
2025.03.08	10:15:00	86045.6875
2025.03.08	10:20:00	86076.453125
2025.03.08	10:25:00	86150.875
2025.03.08	10:30:00	86159.15625
2025.03.08	10:35:00	86173.828125
2025.03.08	10:40:00	86137.0078125
2025.03.08	10:45:00	86182.15625
2025.03.08	10:50:00	86103.1171875
2025.03.08	10:55:00	86113.2734375
2025.03.08	11:00:00	85991.2890625
2025.03.08	11:05:00	85985.0546875
2025.03.08	11:10:00	85874.9921875
2025.03.08	11:15:00	85814.265625
2025.03.08	11:20:00	85859.3984375
2025.03.08	11:25:00	85916.1484375
2025.03.08	11:30:00	85947.2578125
2025.03.08	11:35:00	85873.3203125
2025.03.08	11:40:00	85810.9296875
2025.03.08	11:45:00	85786.6953125
2025.03.08	11:50:00	85812.7265625
2025.03.08	11:55:00	85908.1796875
2025.03.08	12:00:00	86018.71875
2025.03.08	12:05:00	85885.921875
2025.03.08	12:10:00	85940.3515625
2025.03.08	12:15:00	86118.8984375
2025.03.08	12:20:00	86124.640625
2025.03.08	12:25:00	86187.34375
2025.03.08	12:30:00	86127.6484375
2025.03.08	12:35:00	86219.4921875
2025.03.08	12:40:00	86327.40625
2025.03.08	12:45:00	86234.859375
2025.03.08	12:50:00	86241.6171875
2025.03.08	12:55:00	86201.09375
2025.03.08	13:00:00	86186.7734375
2025.03.08	13:05:00	86235.1171875
2025.03.08	13:10:00	86177.484375
2025.03.08	13:15:00	86200.7265625
2025.03.08	13:20:00	86170.984375
2025.03.08	13:25:00	86339.375
2025.03.08	13:30:00	86365.7109375
2025.03.08	13:35:00	86299.3828125
2025.03.08	13:40:00	86263.2734375
2025.03.08	13:45:00	86273.2421875
2025.03.08	13:50:00	86284.8046875
2025.03.08	13:55:00	86302.4296875
2025.03.08	14:00:00	86325.3125
2025.03.08	14:05:00	86410.7109375
2025.03.08	14:10:00	86317.2265625
2025.03.08	14:15:00	86316.1875
2025.03.08	14:20:00	86342.515625
2025.03.08	14:25:00	86431.0859375
2025.03.08	14:30:00	86450.4296875
2025.03.08	14:35:00	86468.3359375
2025.03.08	14:40:00	86540.171875
2025.03.08	14:45:00	86387.015625
2025.03.08	14:50:00	86315.9296875
2025.03.08	14:55:00	86320.015625
2025.03.08	15:00:00	86253.984375
2025.03.08	15:05:00	86271.828125
2025.03.08	15:10:00	86358.171875
2025.03.08	15:15:00	86431.0078125
2025.03.08	15:20:00	86441.078125
2025.03.08	15:25:00	86458.9140625
2025.03.08	15:30:00	86483.015625
2025.03.08	15:35:00	86455.59375
2025.03.08	15:40:00	86431.34375
2025.03.08	15:45:00	86505.7890625
2025.03.08	15:50:00	86448.40625
2025.03.08	15:55:00	86357.7734375
2025.03.08	16:00:00	86412.6328125
2025.03.08	16:05:00	86306.0390625
2025.03.08	16:10:00	86360.71875
2025.03.08	16:15:00	86226.25
2025.03.08	16:20:00	85993.7734375
2025.03.08	16:25:00	85940.2109375
2025.03.08	16:30:00	85983.21875
2025.03.08	16:35:00	86050.734375
2025.03.08	16:40:00	86005.15625
2025.03.08	16:45:00	86066.4609375
2025.03.08	16:50:00	86041.65625
2025.03.08	16:55:00	86081.6171875
2025.03.08	17:00:00	85978.1796875
2025.03.08	17:05:00	85887.796875
2025.03.08	17:10:00	85797.125
2025.03.08	17:15:00	85825.5390625
2025.03.08	17:20:00	85849.375
2025.03.08	17:25:00	85906.7578125
2025.03.08	17:30:00	85971.09375
2025.03.08	17:35:00	85866.0546875
2025.03.08	17:40:00	85961.2109375
2025.03.08	17:45:00	85964.59375
2025.03.08	17:50:00	85919.0234375
2025.03.08	17:55:00	85918.03125
2025.03.08	18:00:00	85901.1171875
2025.03.08	18:05:00	85986.7265625
2025.03.08	18:10:00	85994.109375
2025.03.08	18:15:00	85992.0859375
2025.03.08	18:20:00	85982.6875
2025.03.08	18:25:00	86055.9921875
2025.03.08	18:30:00	86021.9296875
2025.03.08	18:35:00	85963.890625
2025.03.08	18:40:00	85991.40625
2025.03.08	18:45:00	86033.546875
2025.03.08	18:50:00	86034.5
2025.03.08	18:55:00	86011.6328125
2025.03.08	19:00:00	85952.2109375
2025.03.08	19:05:00	85818.5390625
2025.03.08	19:10:00	85925.2578125
2025.03.08	19:15:00	85865.2265625
2025.03.08	19:20:00	85952.015625
2025.03.08	19:25:00	86245.9140625
2025.03.08	19:30:00	86327.015625
2025.03.08	19:35:00	86410.5859375
2025.03.08	19:40:00	86375.75
2025.03.08	19:45:00	86313.796875
2025.03.08	19:50:00	86310.9765625
2025.03.08	19:55:00	86203.9453125
2025.03.08	20:00:00	86276.6640625
2025.03.08	20:05:00	86320.1640625
2025.03.08	20:10:00	86337.515625
2025.03.08	20:15:00	86266.640625
2025.03.08	20:20:00	86232.515625
2025.03.08	20:25:00	86196.640625
2025.03.08	20:30:00	86237.296875
2025.03.08	20:35:00	86236.078125
2025.03.08	20:40:00	86269.4609375
2025.03.08	20:45:00	86287.6171875
2025.03.08	20:50:00	86252.140625
2025.03.08	20:55:00	86266.25
2025.03.08	21:00:00	86263.9296875
2025.03.08	21:05:00	86322.8671875
2025.03.08	21:10:00	86353.3515625
2025.03.08	21:15:00	86364.9296875
2025.03.08	21:20:00	86400.15625
2025.03.08	21:25:00	86461.0703125
2025.03.08	21:30:00	86467.4296875
2025.03.08	21:35:00	86380.5703125
2025.03.08	21:40:00	86323.90625
2025.03.08	21:45:00	86323.9296875
2025.03.08	21:50:00	86216.421875
2025.03.08	21:55:00	86204.2109375
2025.03.08	22:00:00	86208.21875
2025.03.08	22:05:00	86203.2890625
2025.03.08	22:10:00	86002.125
2025.03.08	22:15:00	85988.515625
2025.03.08	22:20:00	85887.2109375
2025.03.08	22:25:00	85949.765625
2025.03.08	22:30:00	86103.3203125
2025.03.08	22:35:00	86086.609375
2025.03.08	22:40:00	86109.8671875
2025.03.08	22:45:00	86128.8671875
2025.03.08	22:50:00	86130.1328125
2025.03.08	22:55:00	86190.875
2025.03.08	23:00:00	86306.234375
2025.03.08	23:05:00	86330.609375
2025.03.08	23:10:00	86323.046875
2025.03.08	23:15:00	86218.1328125
2025.03.08	23:20:00	86300.8515625
2025.03.08	23:25:00	86233.90625
2025.03.08	23:30:00	86273.5859375
2025.03.08	23:35:00	86113.7890625
2025.03.08	23:40:00	86053.6953125
2025.03.08	23:45:00	86096.1328125
2025.03.08	23:50:00	86150.1875
2025.03.08	23:55:00	86141.828125
2025.03.09	00:00:00	86121.546875
2025.03.09	00:05:00	86214.34375
2025.03.09	00:10:00	86274.9765625
2025.03.09	00:15:00	86249.0390625
2025.03.09	00:20:00	86312.9921875
2025.03.09	00:25:00	86328.6015625
2025.03.09	00:30:00	86395.546875
2025.03.09	00:35:00	86349.2734375
2025.03.09	00:40:00	86390.8125
2025.03.09	00:45:00	86389.3125
2025.03.09	00:50:00	86361.625
2025.03.09	00:55:00	86417.125
2025.03.09	01:00:00	86377.8671875
2025.03.09	01:05:00	86400.9453125
2025.03.09	01:10:00	86369.3671875
2025.03.09	01:15:00	86390.9609375
2025.03.09	01:20:00	86369.5234375
2025.03.09	01:25:00	86303.234375
2025.03.09	01:30:00	86256.640625
2025.03.09	01:35:00	86181.6015625
2025.03.09	01:40:00	86174.5234375
2025.03.09	01:45:00	86238.3203125
2025.03.09	01:50:00	86099.09375
2025.03.09	01:55:00	86154.484375
2025.03.09	02:00:00	86197.3359375
2025.03.09	02:05:00	86193.6953125
2025.03.09	02:10:00	86162.8984375
2025.03.09	02:15:00	86213.5234375
2025.03.09	02:20:00	86203.6953125
2025.03.09	02:25:00	86226.671875
2025.03.09	02:30:00	86204.6796875
2025.03.09	02:35:00	86232.6171875
2025.03.09	02:40:00	86140.671875
2025.03.09	02:45:00	86054.984375
2025.03.09	02:50:00	86000.8046875
2025.03.09	02:55:00	85995.40625
2025.03.09	03:00:00	85967.9140625
2025.03.09	03:05:00	86085.6640625
2025.03.09	03:10:00	86062.265625
2025.03.09	03:15:00	86058.0
2025.03.09	03:20:00	85992.1328125
2025.03.09	03:25:00	86068.703125
2025.03.09	03:30:00	86094.2890625
2025.03.09	03:35:00	86136.953125
2025.03.09	03:40:00	86115.5078125
2025.03.09	03:45:00	86140.6875
2025.03.09	03:50:00	86180.75
2025.03.09	03:55:00	86132.6953125
2025.03.09	04:00:00	86048.4453125
2025.03.09	04:05:00	86059.6171875
2025.03.09	04:10:00	85988.2421875
2025.03.09	04:15:00	85998.265625
2025.03.09	04:20:00	85937.28125
2025.03.09	04:25:00	85995.0859375
2025.03.09	04:30:00	86013.9765625
2025.03.09	04:35:00	86038.8515625
2025.03.09	04:40:00	85994.6015625
2025.03.09	04:45:00	85983.109375
2025.03.09	04:50:00	86030.9375
2025.03.09	04:55:00	86056.6953125
2025.03.09	05:00:00	86035.96875
2025.03.09	05:05:00	85982.8671875
2025.03.09	05:10:00	85967.1796875
2025.03.09	05:15:00	85970.65625
2025.03.09	05:20:00	86065.4453125
2025.03.09	05:25:00	86049.0546875
2025.03.09	05:30:00	86079.78125
2025.03.09	05:35:00	86033.96875
2025.03.09	05:40:00	86022.3046875
2025.03.09	05:45:00	85995.4375
2025.03.09	05:50:00	85998.828125
2025.03.09	05:55:00	86008.6328125
2025.03.09	06:00:00	85922.1640625
2025.03.09	06:05:00	85925.171875
2025.03.09	06:10:00	85871.7734375
2025.03.09	06:15:00	85824.8125
2025.03.09	06:20:00	85888.3984375
2025.03.09	06:25:00	85902.5859375
2025.03.09	06:30:00	85933.4296875
2025.03.09	06:35:00	85941.7265625
2025.03.09	06:40:00	85968.7734375
2025.03.09	06:45:00	85967.6484375
2025.03.09	06:50:00	85956.265625
2025.03.09	06:55:00	85871.8671875
2025.03.09	07:00:00	85884.1640625
2025.03.09	07:05:00	85951.5
2025.03.09	07:10:00	85965.0625
2025.03.09	07:15:00	85977.125
2025.03.09	07:20:00	86008.359375
2025.03.09	07:25:00	86061.375
2025.03.09	07:30:00	86059.7109375
2025.03.09	07:35:00	86002.1171875
2025.03.09	07:40:00	85976.5703125
2025.03.09	07:45:00	85941.84375
2025.03.09	07:50:00	85910.265625
2025.03.09	07:55:00	85966.078125
2025.03.09	08:00:00	85988.1484375
2025.03.09	08:05:00	85945.1171875
2025.03.09	08:10:00	85913.046875
2025.03.09	08:15:00	85914.3828125
2025.03.09	08:20:00	85968.1875
2025.03.09	08:25:00	85901.7578125
2025.03.09	08:30:00	85892.21875
2025.03.09	08:35:00	85913.9296875
2025.03.09	08:40:00	85838.7890625
2025.03.09	08:45:00	85858.0859375
2025.03.09	08:50:00	85845.5625
2025.03.09	08:55:00	85802.2734375
2025.03.09	09:00:00	85749.265625
2025.03.09	09:05:00	85709.15625
2025.03.09	09:10:00	85755.9921875
2025.03.09	09:15:00	85830.234375
2025.03.09	09:20:00	85742.25
2025.03.09	09:25:00	85767.8984375
2025.03.09	09:30:00	85803.0859375
2025.03.09	09:35:00	85772.4609375
2025.03.09	09:40:00	85775.4296875
2025.03.09	09:45:00	85740.9609375
2025.03.09	09:50:00	85696.9765625
2025.03.09	09:55:00	85505.1640625
2025.03.09	10:00:00	85440.203125
2025.03.09	10:05:00	85568.2265625
2025.03.09	10:10:00	85468.1328125
2025.03.09	10:15:00	85402.2890625
2025.03.09	10:20:00	85381.7578125
2025.03.09	10:25:00	85241.890625
2025.03.09	10:30:00	85188.9921875
2025.03.09	10:35:00	85068.0390625
2025.03.09	10:40:00	85101.6640625
2025.03.09	10:45:00	84966.203125
2025.03.09	10:50:00	84866.984375
2025.03.09	10:55:00	84854.5859375
2025.03.09	11:00:00	84974.546875
2025.03.09	11:05:00	84968.3125
2025.03.09	11:10:00	84795.2265625
2025.03.09	11:15:00	84647.6640625
2025.03.09	11:20:00	84871.515625
2025.03.09	11:25:00	84799.75
2025.03.09	11:30:00	84827.5703125
2025.03.09	11:35:00	84759.8984375
2025.03.09	11:40:00	84906.0625
2025.03.09	11:45:00	84930.6484375
2025.03.09	11:50:00	84942.6484375
2025.03.09	11:55:00	85021.28125
2025.03.09	12:00:00	84830.5078125
2025.03.09	12:05:00	84335.140625
2025.03.09	12:10:00	84395.3515625
2025.03.09	12:15:00	84530.734375
2025.03.09	12:20:00	84581.2890625
2025.03.09	12:25:00	84611.34375
2025.03.09	12:30:00	84437.6171875
2025.03.09	12:35:00	84663.3515625
2025.03.09	12:40:00	84737.4296875
2025.03.09	12:45:00	84677.8828125
2025.03.09	12:50:00	84598.75
2025.03.09	12:55:00	84537.2109375
2025.03.09	13:00:00	84632.6640625
2025.03.09	13:05:00	84501.5
2025.03.09	13:10:00	84447.4140625
2025.03.09	13:15:00	84370.6328125
2025.03.09	13:20:00	84315.203125
2025.03.09	13:25:00	84491.4765625
2025.03.09	13:30:00	84372.4609375
2025.03.09	13:35:00	84262.015625
2025.03.09	13:40:00	84268.8203125
2025.03.09	13:45:00	84214.640625
2025.03.09	13:50:00	83839.859375
2025.03.09	13:55:00	83788.1953125
2025.03.09	14:00:00	83395.421875
2025.03.09	14:05:00	83354.1171875
2025.03.09	14:10:00	83249.4296875
2025.03.09	14:15:00	83389.9296875
2025.03.09	14:20:00	83260.21875
2025.03.09	14:25:00	83277.484375
2025.03.09	14:30:00	83589.1015625
2025.03.09	14:35:00	83736.078125
2025.03.09	14:40:00	83400.046875
2025.03.09	14:45:00	83282.296875
2025.03.09	14:50:00	83294.390625
2025.03.09	14:55:00	83594.875
2025.03.09	15:00:00	83673.6875
2025.03.09	15:05:00	83632.8046875
2025.03.09	15:10:00	83668.0703125
2025.03.09	15:15:00	83596.515625
2025.03.09	15:20:00	83520.90625
2025.03.09	15:25:00	83482.4375
2025.03.09	15:30:00	83504.859375
2025.03.09	15:35:00	83423.5390625
2025.03.09	15:40:00	83272.671875
2025.03.09	15:45:00	83105.40625
2025.03.09	15:50:00	83024.6796875
2025.03.09	15:55:00	83052.2109375
2025.03.09	16:00:00	82962.875
2025.03.09	16:05:00	82875.015625
2025.03.09	16:10:00	83433.75
2025.03.09	16:15:00	83467.6875
2025.03.09	16:20:00	83297.3984375
2025.03.09	16:25:00	83203.28125
2025.03.09	16:30:00	83008.4921875
2025.03.09	16:35:00	82690.1875
2025.03.09	16:40:00	82807.6171875
2025.03.09	16:45:00	82718.8125
2025.03.09	16:50:00	82492.6875
2025.03.09	16:55:00	82535.21875
2025.03.09	17:00:00	82664.5390625
2025.03.09	17:05:00	82478.5703125
2025.03.09	17:10:00	82743.2421875
2025.03.09	17:15:00	82687.8515625
2025.03.09	17:20:00	82247.1796875
2025.03.09	17:25:00	82337.0546875
2025.03.09	17:30:00	82501.53125
2025.03.09	17:35:00	82433.9140625
2025.03.09	17:40:00	82348.2890625
2025.03.09	17:45:00	82674.859375
2025.03.09	17:50:00	82415.390625
2025.03.09	17:55:00	82289.1640625
2025.03.09	18:00:00	82585.0546875
2025.03.09	18:05:00	82745.7265625
2025.03.09	18:10:00	82658.65625
2025.03.09	18:15:00	82447.90625
2025.03.09	18:20:00	82587.3046875
2025.03.09	18:25:00	83221.7421875
2025.03.09	18:30:00	83167.25
2025.03.09	18:35:00	82950.71875
2025.03.09	18:40:00	82779.5078125
2025.03.09	18:45:00	82744.0703125
2025.03.09	18:50:00	82676.3046875
2025.03.09	18:55:00	82697.8125
2025.03.09	19:00:00	82542.1171875
2025.03.09	19:05:00	82368.90625
2025.03.09	19:10:00	82331.46875
2025.03.09	19:15:00	82400.3671875
2025.03.09	19:20:00	82426.125
2025.03.09	19:25:00	82728.3125
2025.03.09	19:30:00	82910.7421875
2025.03.09	19:35:00	82799.4921875
2025.03.09	19:40:00	82792.734375
2025.03.09	19:45:00	82765.4921875
2025.03.09	19:50:00	82694.234375
2025.03.09	19:55:00	82561.703125
